Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
322,000;0,3063049;0,3213477;0,3178864;0,3160534;0,314981;0,3159447;-0,1740546;0,3155842;-0,2888899;0,3014975;0,3121967;0,0006761551;-0,006702423;0,3052554;0,01812172;-0,146728;0,001971245;-0,1772099;0,007688999;-0,1721835;0,3135414;-0,1731706;0,003891945;0,01712465;0,3078823;-0,4634461;0,3228269;0,2987304;0,3088269;0,3107829;-0,004078388;0,3219023;0,007976532;0,03705692;0,2979093;-0,1792369;0,3104906;0,009305954;-0,1742687;0,01225185;-0,4649072;0,3025222;-0,2973237;-0,3918934;-0,1543622;0,002817631;0,3141661;0,3227887;-0,3908777;0,03076982;0,3148828;0,312964;0,2875509;-0,1621575;0,3105798;-0,2945127;0,3191514;-0,2983656;-0,003233433;-0,2848463;0,004665375;
323,000;0,1449351;0,4564667;0,4734154;0,4621897;0,4533019;0,4813871;-0,002841949;0,1413307;0,2138615;-0,02729321;0,4805923;0,1951442;-0,3742881;0,1777363;0,1352134;0,446701;0,1820769;-0,11415;0,1624107;0,2164502;-0,03746748;-0,3492856;0,01832294;0,4863019;0,12924;0,4853306;0,451663;-0,01326752;0,4761791;-0,146852;0,02043819;0,4677868;0,005622387;0,4379091;-0,003779888;-0,0926013;0,4754767;-0,003773212;0,2151337;0,4995308;0,04666567;-0,01951122;-0,206346;0,1838026;0,4602461;-0,210506;0,4497814;0,4672294;-0,2752833;0,4818759;0,4825587;0,1486754;-0,4036169;-0,001696587;0,1762486;0,01416731;0,4786606;-0,0002360344;-0,2450771;0,5142641;0,15943;
324,000;-0,179863;-0,06670046;0,2555995;-0,08697605;-0,2669287;0,2144427;-0,1764483;-0,3578477;0,2347507;-0,1745296;0,232759;0,2849874;-0,1593571;0,2867546;-0,4849901;-0,4370975;-0,05322409;-0,2364273;-0,1957059;0,2072353;-0,3262753;-0,04517651;0,2896361;0,2700682;-0,3956785;-0,3871469;-0,04639959;-0,006772518;0,2685919;0,01020908;0,3031931;0,2740078;-0,05884981;-0,3339553;-0,06022692;0,2945542;0,2691445;-0,009827137;0,2192864;0,2136598;0,2468877;0,01545286;0,003309727;-0,3637285;-0,1902795;-0,05838013;-0,2422423;0,2748837;-0,03285742;0,252069;0,2113314;-0,2236166;0,258595;-0,3928142;0,2770653;-0,0126791;0,2205954;-0,4586902;-0,491313;0,2024145;-0,1708355;
325,000;0,02727842;-0,2288451;0,04219246;-0,577167;-0,5218792;-0,4563169;0,02542782;-0,3688359;-0,2503114;0,06408072;-0,2961588;-0,04659605;0,0854764;-0,02625895;0,1009321;0,1236248;-0,2280011;-0,5110478;0,08362246;-0,6988878;-0,2058468;-0,6810007;-0,001561642;-0,06947803;0,04389238;-0,4057541;-0,3399839;0,06893444;-0,03639317;0,03071451;-0,08157635;-0,05737734;-0,3922896;0,09497166;-0,7002501;-0,005195141;-0,04141808;0,06603479;-0,6189466;-0,4929018;-0,2636719;-0,05462217;0,04180384;-0,4176989;-0,07178068;-0,503067;-0,1986561;-0,06198263;-0,457602;0,04184484;-0,6315632;-0,6420212;-0,5581741;-0,7152066;0,03597641;0,04662371;-0,4934525;-0,6667395;-0,186461;-0,4522977;-0,05543566;
326,000;-0,04441738;0,3073769;0,2139869;-0,3734708;-0,06291437;-0,01767349;-0,04115486;0,2860413;0,25912;0,2604966;0,001288414;-0,1756606;0,114615;0,01409912;0,2370439;0,1277518;0,2776608;0,3380618;0,189827;-0,1570816;0,2676663;-0,1789327;-0,1277528;-0,4006109;-0,02847433;0,01647568;-0,3214383;0,1545916;-0,1974649;-0,1782632;-0,3964534;-0,3018465;0,2541575;0,2277179;-0,429606;-0,121592;-0,1730704;0,1798806;-0,3187437;-0,339242;0,3112307;-0,4084177;0,2835774;-0,2654209;-0,6081309;0,1976452;0,2308111;-0,2829132;0,04691124;0,2252393;-0,3990383;-0,5148673;0,3163114;0,2989416;0,2102089;0,2856221;-0,3438907;-0,4033589;0,2293053;-0,02172327;-0,5446453;
327,000;0,1756449;-0,04721308;-0,285738;-0,3693638;-0,5838313;-0,2299776;0,1638198;0,1035047;-0,3368459;0,01284266;0,1613297;0,1157832;-0,4240026;-0,03210115;0,07538748;-0,3044491;0,09843206;-0,05389404;-0,2251811;-0,1928587;0,1092;-0,116858;-0,6772785;0,2310724;0,07404709;0,0947156;-0,02859974;-0,3660722;0,2047319;-0,4797721;0,2233195;0,1775703;-0,2678814;0,1339989;-0,2187905;-0,5241413;0,09787607;-0,1493597;-0,3400989;-0,5471439;-0,01370144;0,2406187;-0,06156301;-0,6254339;0,07291698;-0,6833448;-0,2800832;0,08923912;0,01748753;-0,3380756;-0,37919;0,1505985;0,1191072;-0,3363771;-0,2579179;-0,07734299;-0,5260625;-0,0612793;-0,2928452;-0,2091942;0,2401958;
328,000;0,5946865;0,2191911;0,1457405;0,7740021;0,2124648;0,2189631;0,6490302;0,7148833;0,1484303;0,2343264;0,6048613;0,3460689;0,8050113;0,1413841;0,3067589;0,75945;0,7513142;0,01170206;0,4892926;0,4715219;0,7135415;0,7323527;0,1641169;0,5262437;0,4706292;0,302197;0,00512743;0,4243717;0,5313687;0,8213973;0,5622964;0,7275629;0,2559371;0,6363268;0,6060081;-0,004109383;0,4314003;0,733552;0,5228772;0,1986547;0,04589128;0,4925485;-0,03111506;0,1237974;-0,1591697;0,1167336;0,3454771;0,1795487;0,0454464;0,03004122;0,1462941;0,3342891;0,5985584;0,2822132;0,2630415;0,05049706;0,2948995;0,593677;0,410696;0,4864807;0,5812607;
329,000;-0,08700323;0,09722328;-0,08010864;0,08057499;0,06326151;-0,3738651;-0,328578;0,106328;0,2183518;-0,1847291;-0,1216326;-0,1059914;0,007914543;0,03617716;-0,2448111;0,1436758;-0,07092857;-0,3759198;0,1523137;0,1798081;0,1089039;0,1260452;0,01985359;-0,226995;0,02509499;-0,2537303;0,05554724;-0,1244187;-0,4920316;-0,05585384;-0,3875747;-0,06553602;-0,09970093;-0,227005;-0,2976151;-0,316422;0,1770515;0,1639705;0,02677155;0,07530594;-0,1813793;-0,3512125;-0,1107092;-0,1837697;-0,3435168;-0,0748353;0,1574306;-0,03069258;-0,216176;-0,2146559;-0,07259846;-0,09550428;-0,4280496;-0,000336647;-0,1545897;0,1967611;0,002255917;-0,3466949;-0,1343884;0,1363316;-0,1067514;
330,000;0,003935814;-0,1285982;0,2640519;0,2513752;0,005232334;-0,2222552;-0,3225846;0,211627;0,03691959;0,009737968;0,1631866;0,2764268;-0,163722;-0,1907001;0,2579265;-0,05290413;-0,4235444;-0,05108929;0,1136689;-0,001807213;0,1958084;0,08384132;-0,1784606;0,0187583;-0,3807945;0,306746;-0,1798368;0,2674026;0,06666613;-0,2890596;0,04961061;-0,6605201;0,2844672;-0,08207941;0,2813988;0,2798696;0,06840181;-0,1156163;-0,01852179;-0,03468466;0,1352801;0,1317992;-0,1678548;0,03791285;-0,1574783;0,2424827;0,2052984;0,02402163;0,3103347;-0,1467171;0,2313709;0,2497063;-0,2249727;-0,1453671;-0,183897;0,2373166;-0,1740813;-0,1967292;-0,4717278;0,2124152;0,1100821;
331,000;0,09676313;0,1884642;0,3926067;0,3941169;0,3789177;0,3453994;0,3282466;0,5492201;-0,008394241;0,5582414;0,1644373;0,3853908;0,005661488;0,657249;0,5665331;-0,06531382;0,1571589;0,3015661;0,162221;-0,09486532;0,6137633;0,351418;0,6143756;0,1284614;0,3321881;0,3405886;0,592546;0,4399958;0,5519209;0,4489899;0,5545893;0,1197529;0,3267221;0,253139;0,5309849;0,5057225;0,362637;0,008294106;0,5544333;0,5692644;0,296711;0,007751942;0,06531;0,4179015;0,1982512;0,5030217;0,5194931;-0,08141136;0,2836289;0,6314716;0,556838;0,5085325;-0,05493975;0,4667535;0,1998787;0,3041639;0,6193938;0,113317;0,7315927;0,5132608;-0,06661367;
332,000;0,361968;-0,164886;-0,3597159;0,1828766;-0,04731417;0,4759007;-0,2080412;0,2837815;0,005272388;0,4065738;0,2115211;0,1853113;-0,2735038;0,08895969;0,1429572;0,001050949;0,06910658;-0,003713608;-0,2320333;-0,01513958;-0,01685047;0,2175474;0,2971482;0,1804166;0,02030993;-0,1450682;0,4104519;-0,07946777;0,3717766;0,0472188;0,3825083;0,1417856;-0,04275656;-0,03576756;0,2919817;0,4262242;0,1808805;0,2325888;0,4588556;0,4115858;0,4306555;-0,20435;0,2941222;0,2211885;0,4710913;0,482801;0,4496846;-0,1285834;0,1337843;0,1687527;0,234014;0,4486084;-0,4535975;-0,3608398;0,5009217;-0,2325306;0,2706013;0,4518166;-0,04955101;0,4689903;-0,1541228;
333,000;-0,240067;-0,380178;-0,3451214;0,2527928;-0,1901498;-0,09897089;-0,2235594;-0,2352128;-0,09582996;0,07391357;0,2917762;0,248301;-0,4564095;-0,341361;-0,09112024;-0,3306265;0,04832411;0,1392369;-0,3193154;0,07748365;-0,2817383;-0,2836752;-0,3789463;-0,3034291;-0,2552118;-0,2026439;0,003928661;0,01416874;0,2501845;-0,2350454;0,2009897;-0,1407657;-0,155345;-0,04626322;-0,2655659;0,04611444;-0,1033149;-0,4514899;-0,1842394;0,04261446;0,2037654;-0,3227639;-0,03115368;0,01640892;0,06238222;-0,2368283;-0,0987668;-0,3072104;-0,04944706;-0,3124437;0,01805258;-0,07256174;-0,4092817;-0,2050638;-0,08310127;-0,2087283;-0,251565;0,2315631;-0,478539;-0,1824508;-0,2705412;
334,000;-0,05840588;0,0892458;-0,1932311;0,3151984;0,1113143;-0,1853628;0,2655296;0,0433917;0,149579;0,005412102;0,0611968;0,3341279;-0,188993;-0,3569055;0,381279;0,2388234;0,3544574;0,08966732;0,06236506;0,2871723;0,4144149;0,2605639;0,0108633;-0,06644201;0,2110138;0,2155557;-0,2238107;0,02420616;0,1492739;0,388978;0,3834672;0,1494055;-0,08121824;0,3210988;-0,2558446;0,152411;0,3874855;0,06943798;-0,04487038;0,1735177;0,3285747;0,05083418;0,05694962;-0,1109428;-0,01108789;-0,06132841;-0,1605673;0,2409024;-0,07757854;-0,1256995;0,3714409;0,1228871;-0,1486082;0,3590608;0,114048;-0,270493;0,1215067;0,141161;0,2183652;-0,05871916;-0,05868626;
335,000;0,02638197;0,4497581;0,3142428;0,3030319;0,1676192;0,1037421;-0,04857588;0,6002264;0,4645033;-0,03666973;-0,1197324;0,2330079;0,465066;-0,07083035;0,3343563;0,2251043;0,2990236;0,5811439;0,04024315;0,6290751;0,3329263;0,09890509;0,1270871;0,06675673;0,2647038;0,2421045;0,01237154;-0,1500378;0,1063752;0,4064975;0,02699137;0,4799747;0,01467371;0,5840521;-0,03038025;0,360055;0,284667;0,6552167;0,2273836;0,248467;0,3275104;0,109302;0,2981849;0,03812456;0,09653378;0,08350897;-0,01433516;0,1811719;0,6031947;-0,2233257;0,2593565;-0,001699924;-0,007992268;0,5409822;0,06677246;-0,02811241;0,1919336;0,1466622;0,538887;0,3020792;-0,006429195;
336,000;0,4228125;0,1849036;0,4007516;0,03595018;0,46101;0,1131525;0,4736705;0,6498027;0,0342164;-0,03771019;0,496953;0,4294949;0,5622663;0,1575832;0,5240784;0,009893894;-0,0004715919;0,7018375;0,1693611;0,2287612;0,4317689;0,3240938;0,394145;0,0816083;0,04534817;0,466897;0,5670495;-0,1121078;0,2736106;0,07974195;0,2839923;0,1590357;0,08886862;0,4056325;-0,05456686;0,5986013;0,04524374;0,2813258;0,3489799;0,4844928;0,5976319;0,3295369;0,3143296;0,4183207;0,5076923;0,3881402;0,3637848;-0,1154284;0,734705;0,002651215;0,2217045;0,203321;0,5782619;0,5743251;0,3207984;0,386961;0,3527746;0,05021667;0,7486057;0,4410243;-0,1121149;
337,000;0,1280613;0,01640177;-0,02858257;-0,1524878;-0,2576456;-0,2901893;-0,0006971359;0,2534504;-0,173665;-0,3817987;-0,119153;0,3142796;-0,3924241;0,119307;0,2700701;-0,3301067;-0,359899;-0,01087618;-0,5192719;0,0170331;-0,5100141;0,3176179;-0,1703391;-0,540103;0,02027559;0,08227062;-0,2150111;0,04669046;0,00629425;-0,3032112;0,3481798;-0,1496677;-0,3448105;-0,3814816;0,02068615;-0,2304506;-0,1754241;-0,3558602;0,3352771;-0,04312372;-0,1688061;-0,2693343;-0,4551115;0,1377835;0,02307367;-0,3368888;0,1680059;0,09731579;-0,2672544;-0,2919145;0,1743307;0,3918867;-0,2672858;-0,5346332;0,04337502;-0,4982944;0,3518062;-0,4446182;-0,2442579;0,1255989;0,04666185;
338,000;-0,4114933;0,4458356;0,45017;-0,2105079;-0,4711127;-0,516695;0,2864389;0,009242535;-0,397171;-0,2124691;-0,4938211;-0,09749842;0,1412878;-0,1563902;0,03843355;0,01619101;-0,111846;0,06785727;-0,4395328;0,007493973;0,123734;0,005991459;-0,4999046;0,2556992;-0,1346946;-0,1704946;0,06129932;-0,1260347;-0,463872;0,3267021;-0,1479659;0,4883065;-0,1950536;0,2669797;0,3470335;-0,3960109;-0,08998919;-0,177207;-0,1201153;-0,3118525;-0,2782879;0,2488875;-0,4041271;-0,4437571;0,07999182;-0,2069874;-0,5600128;-0,1108804;-0,3538613;-0,3728366;0,07756138;-0,2795405;-0,1489868;0,1133423;-0,6127572;-0,5165029;-0,1813726;0,3169174;-0,04080153;-0,3856163;0,198853;
339,000;0,5491691;0,3027029;0,3464389;0,5789614;0,2592797;0,8020053;0,3343353;0,2783122;0,5117111;0,5891695;0,4029665;0,2572784;0,8197446;0,3643355;0,05504417;0,3507328;0,3224559;0,195363;0,1879578;0,6150384;0,4851122;0,2031212;0,6027727;0,2932596;0,3577991;0,6523681;1,089372;0,2545238;0,7358246;0,5122461;0,03807545;0,299531;0,3812523;0,4260421;0,9839005;0,5110054;0,4814496;0,07686472;0,3261089;0,472712;0,672915;0,4427371;0,3847938;0,773047;0,1223617;0,5711322;0,7831926;0,09498119;0,3008308;0,8279037;0,9053416;0,422266;0,5807509;0,5802088;0,7394366;0,4620366;0,7693481;0,2284012;0,2103086;0,8247585;0,2861218;
340,000;0,1361723;-0,1378899;-0,04933691;0,2024131;0,06810713;0,3021216;-0,1051788;0,02068186;0,1155767;0,550118;0,1850772;0,4967861;-0,02502489;0,2605953;0,01505709;0,06726837;0,4699035;0,1727819;0,07943201;0,05530119;-0,03623581;0,07131577;0,1020761;0,225019;0,2683358;0,04990721;0,01154232;0,2265558;0,4989295;0,06804848;0,7317185;0,2530985;0,1385369;0,1536489;0,3428431;-0,1228142;0,06674814;0,4156556;0,01308727;0,02662802;0,0288415;0,6956539;0,004628658;0,4042182;0,6963916;0,1523471;0,08849955;0,281415;-0,06509542;0,4959412;0,2848458;0,8522077;0,01579905;-0,1383915;0,4938822;0,05347204;0,6501317;0,6318331;0,2526855;0,2239766;0,273294;
341,000;0,1858931;0,09169054;0,00686264;0,1617374;-0,06173325;0,02937603;0,1977129;0,2511153;-0,05782557;0,2063541;0,004967213;0,1983852;0,1569614;0,1745334;0,3683925;0,2994709;0,3016863;-0,01435709;0,2157044;0,2417717;0,3503928;0,2413301;-0,09107351;0,2372246;0,147244;0,2365203;0,07160187;0,1960135;0,1306934;0,3625035;0,2365499;0,2285919;0,02376652;0,192739;0,1089177;0,1483493;0,2633991;0,3500714;0,05356503;0,1264582;-0,01489687;0,4460225;0,05760908;-0,03209829;0,1487932;0,02271557;-0,06185913;0,3350453;0,01030302;0,03408289;-0,0174942;0,245688;0,08786678;0,0967207;0,1774659;-0,03693295;0,1360049;0,5181699;0,190556;0,03150845;0,3477721;
342,000;0,04868507;0,1180687;0,4913359;-0,07113695;0,472002;0,1786218;0,1220341;0,186738;0,1181784;-0,1109905;0,04904461;0,05655289;0,1296558;0,074471;0,1132402;0,003010273;0,01635265;0,4681292;0,1195998;-0,008141041;0,05173206;-0,04290199;0,170764;-0,006108284;0,2368665;0,09435129;0,1762733;-0,002893925;-0,001664639;0,04218531;0,008034706;0,03272915;0,13837;0,09031963;0,116466;0,09736347;0,02209663;0,2359591;0,06922817;0,08409023;0,2999249;-0,07185316;0,2922034;0,2342825;-0,06187391;0,1711345;0,09492111;0,01981926;0,2789478;0,1830173;-0,03354263;0,07412672;0,4029021;0,2357459;0,139545;0,357585;0,05096865;0,08594561;0,3092837;-0,0113945;-0,01616573;
343,000;0,4452405;0,5890813;0,2772064;0,2765036;0,3472071;0,5949979;0,152513;0,1589303;0,3988743;0,4499083;1,066572;0,4596004;0,1173716;0,4675012;0,3669944;0,4501934;0,06421328;0,2845283;0,1147861;0,2703466;0,1016207;0,4359484;0,4883003;0,2217875;0,0740962;0,5808792;0,1742754;0,7523255;0,2673931;0,2009602;0,7549276;0,3456464;0,1826744;0,2854137;0,5860524;0,468668;0,344069;0,1161666;1,052071;0,4647527;0,1824007;0,1940508;0,2490745;0,6170907;0,7576103;0,4934826;0,234159;0,206028;0,3194284;0,3835397;0,4506025;0,7629657;0,1518726;0,1749997;1,061193;0,4084835;1,064444;0,3689799;0,006968021;0,3637404;0,5690575;
344,000;0,2568231;0,1727509;0,06137466;0,05713749;0,03454018;0,2104368;0,3330617;0,2819691;-0,03638077;0,1295247;0,1273503;0,2490845;0,1011324;0,1185417;0,08677483;0,131196;0,138864;0,02668858;0,1772151;0,1548467;0,142776;0,303288;0,05104923;0,07676601;0,3227715;0,1663465;0,1024952;0,1513944;0,3468752;0,2797937;0,3159332;0,4147534;0,09738684;0,2339306;0,2161446;0,05070877;0,2925148;0,3321428;0,2493839;0,1220479;0,2666168;0,3436141;0,1042867;0,08725929;0,2271051;0,01194906;0,06441879;0,2013078;0,06941938;0,1881747;0,2103968;0,2277322;0,09220028;0,2197409;0,2066898;0,09827662;0,1603761;0,1516676;0,3146415;0,08544397;0,2155252;
345,000;-0,03294945;0,03224373;0,1577897;-0,03716898;0,1553092;0,1078415;0,1203957;0,03563261;0,6289639;0,06707668;0,1978922;0,07173014;0,07246017;0,2067828;0,0331769;0,03013945;0,03509474;0,2070527;0,1149306;0,07028198;0,03571701;0,07277632;0,2024159;0,06858635;0,1637406;0,2056565;0,1112652;0,02725458;0,0750494;0,1639552;0,1572824;0,1189609;0,2059169;0,1160498;0,0285821;0,261713;0,158515;0,04019785;0,02615166;0,2015567;0,2146349;0,07566786;0,1096535;0,2071743;0,03049231;0,4029722;0,263948;-0,1188703;0,1582646;0,2071972;-0,00351572;0,02758169;0,1567726;0,2107544;0,02609777;0,333456;0,2005935;0,1580162;0,165637;0,1075945;0,1071959;
346,000;0,1422591;0,1099715;0,1408882;0,177825;0,1748433;0,300684;0,1119747;0,2572494;0,1332207;0,1749444;0,2985921;0,177412;0,07894278;0,139616;0,0522027;0,1767564;0,1430187;0,1746974;0,1081519;0,1771746;0,07994223;0,1777177;0,252779;0,1761327;0,2146878;0,1737051;0,1752439;0,2143812;0,2162313;0,0801487;0,2146859;0,1425033;0,2526321;0,1103988;0,3015008;0,1727161;0,255641;0,143311;0,2551641;0,3500004;0,1077409;0,1774702;0,211669;0,0778985;0,1773229;0,3469987;0,1721926;0,2583175;0,04926252;0,2538629;0,2147536;0,3019438;0,2121687;0,2126856;0,2136564;0,1055737;0,2109704;0,1417031;0,1410341;0,2125425;0,300529;
347,000;0,04718781;0,1334214;0,1680741;0,1258082;0,1023054;0,09356451;0,3312793;0,1574607;0,02787685;0,02326059;0,06459999;0,1593952;0,04758692;0,1036439;0,1317744;0,1319013;0,1623487;0,1319342;0,05442286;0,160748;0,1055698;0,1571684;0,07309341;0,1000466;0,1594563;0,0479126;0,07554054;0,1291676;0,1899624;0,2011018;0,1904917;0,1658535;0,05059958;0,1999297;0,09503508;0,08072233;0,1581316;0,1284161;0,06778002;0,0662694;0,112493;0,1281753;-0,02151775;0,132937;0,1236119;0,0719409;0,004135132;0,1242332;0,05576181;0,1336598;0,0675869;0,1219211;0,07940912;0,1009951;0,06986284;0,1131101;0,04691792;0,2439933;0,1073461;0,04585218;0,09615564;
348,000;0,1806793;0,1737247;0,1880469;0,09058332;0,1774063;0,1094027;0,2537212;0,1231265;0,1432304;0,1785541;0,1010194;0,1081967;0,09427071;0,1514993;0,06633902;0,1669025;0,124588;0,1503592;0,2542882;0,1279244;0,1721191;0,09511518;0,2021646;0,1275048;0,1026387;0,1563797;0,1996241;0,1733923;0,06843948;0,1189175;0,09620905;0,1926842;0,2483692;0,1161056;0,1785522;0,2476602;0,155129;0,1090226;0,1592388;0,1864958;0,2680478;0,1307821;0,2021389;0,1401386;0,08150148;0,1992402;0,2325101;0,1807899;0,1986289;0,2816682;0,1404996;0,136301;0,2742796;0,1472535;0,1869693;0,2389274;0,153439;0,2624569;0,2149558;0,1827335;0,1772223;
349,000;0,2023511;0,1705761;0,1052208;0,1590514;0,163249;0,1102691;0,08003998;0,08877516;0,2549558;0,1496911;0,2000008;0,1882215;0,1555114;0,1478181;0,1158776;0,1135378;0,1332097;0,1475601;0,1876359;0,1506014;0,1511765;0,2350731;0,1673989;0,1076326;0,08751631;0,1415029;0,1403108;0,1459737;0,1621342;0,1129012;0,2623706;0,1461248;0,09192705;0,07246447;0,1711512;0,110816;0,2331924;0,1556954;0,1633234;0,2152357;0,07154846;0,1813755;0,09606886;0,2854233;0,2663641;0,1184468;0,1861072;0,2259927;0,1425328;0,2095995;0,2298737;0,2006497;0,08679867;0,08134413;0,246851;0,05093718;0,09527254;0,1251459;0,07893944;0,194088;0,1771836;
350,000;0,1004844;0,0698061;0,1087465;0,09305382;0,0551939;0,08188629;0,09587908;0,09001112;0,07297564;0,09373713;0,06903696;0,1423578;0,1042113;0,07176161;0,1051216;0,1549745;0,1004338;0,0759778;0,09350395;0,07285023;0,09780979;0,06203604;0,09068918;0,09060192;0,05707979;0,0272069;0,03968525;0,04949856;0,09160376;0,1029172;0,06974316;0,06873703;0,06414461;0,1102986;0,08355665;0,05653334;0,09710884;0,1034827;0,01410913;0,06605482;0,08940744;0,0811801;0,08170128;0,06101179;0,07613134;0,08161259;0,05564547;0,06824732;0,07615519;0,06095505;0,06114197;0,05556774;0,0597415;0,08878279;0,02802753;0,06196117;0,0210638;0,115643;0,09821367;0,03932667;0,07782507;
351,000;0,09415913;0,1625161;0,1457481;0,126092;0,2077999;0,1070037;0,1547351;0,1069846;0,1394997;0,1368723;0,1764283;0,1311665;0,1677084;0,1314178;0,1481309;0,1441894;0,1353636;0,1735945;0,1802974;0,1525607;0,1450667;0,08447456;0,1649599;0,1577735;0,1042519;0,1313672;0,1369123;0,1183252;0,1285152;0,1332688;0,1448722;0,1508689;0,1402373;0,1487861;0,1635551;0,1661701;0,1186562;0,1713295;0,1537786;0,2295666;0,1919847;0,06713581;0,1787128;0,1756434;0,124424;0,1652966;0,1638508;0,09302378;0,1817508;0,1938696;0,1241274;0,1526217;0,1652479;0,1785884;0,1378074;0,1698747;0,1544418;0,1209779;0,1752548;0,1180134;0,09051847;
352,000;0,1404533;0,1305046;0,1045136;0,147357;0,0824666;0,09751081;0,1161942;0,06445408;0,09756422;0,1502099;0,1174107;0,1397614;0,1088915;0,07939243;0,1222215;0,110611;0,1143856;0,09583426;0,1100712;0,09774542;0,1500359;0,1241913;0,08137417;0,1357017;0,1222467;0,1080041;0,1256428;0,1409988;0,1369305;0,1206908;0,1243687;0,1661553;0,1090713;0,1366587;0,144433;0,06690121;0,1464429;0,142519;0,1323242;0,1133451;0,1232457;0,1299291;0,1160502;0,1075282;0,163054;0,08098745;0,108314;0,1161804;0,1355815;0,1166515;0,1948738;0,1914558;0,09047508;0,1122632;0,1374946;0,08815908;0,1196928;0,1272826;0,1201267;0,1729074;0,1858382;
353,000;0,08322906;0,08500385;0,09192801;0,08390522;0,05019522;0,04713964;0,08084631;0,06377792;0,04811239;0,02374887;0,05840015;0,09455538;0,08125162;0,09382248;0,1125689;0,06666231;0,07614851;0,03751516;0,1240859;0,0644207;0,08717728;0,08507633;0,08653927;0,09204435;0,1143909;0,05145216;0,04678392;0,06111574;0,05294704;0,1011472;0,07193661;0,08892775;0,09493685;0,1247525;0,04827118;0,07859993;0,04381847;0,077878;0,07688951;0,09519672;0,07607985;0,07023764;0,04519176;0,1052284;0,04195356;0,08744431;0,05946636;0,09352827;0,07872629;0,07471418;0,02385998;0,0462842;0,1197367;0,1465926;0,06343937;0,07298994;0,0395503;0,07650089;0,05361414;0,05568504;0,02729607;
354,000;0,1001763;0,1368666;0,115736;0,09497118;0,1210909;0,1169224;0,1480412;0,1027794;0,1080928;0,1239448;0,1198621;0,10183;0,1157231;0,1283755;0,1064892;0,1089792;0,1347508;0,09904575;0,08906937;0,1035247;0,1046247;0,1019964;0,1458778;0,1206656;0,09628868;0,110281;0,1271958;0,08350754;0,103621;0,109261;0,1473393;0,1106367;0,1613984;0,09161806;0,09857273;0,1481547;0,09166431;0,08296633;0,118772;0,1555238;0,1403861;0,09263229;0,1282377;0,1637173;0,1115484;0,1416469;0,1645622;0,09259748;0,1457043;0,1437454;0,1077528;0,1286473;0,1576324;0,1180806;0,1260729;0,1313066;0,1507564;0,1220808;0,1294694;0,1403651;0,1215143;
355,000;0,1201544;0,1023407;0,1079555;0,11905;0,0964241;0,09415102;0,09593964;0,1173258;0,1057658;0,1203461;0,1101718;0,1306448;0,09133101;0,08231497;0,08736324;0,1179972;0,1362381;0,0727787;0,07196522;0,1042924;0,07091141;0,1135712;0,0999136;0,1049628;0,1018209;0,1085315;0,08991718;0,1017222;0,1268826;0,1077728;0,1363158;0,1235313;0,09344435;0,08009624;0,1158352;0,09383631;0,09022427;0,1299424;0,08301258;0,1384678;0,0914731;0,1260314;0,08001518;0,1005516;0,1142645;0,06925917;0,112257;0,1103868;0,08618355;0,1224389;0,08164692;0,1149058;0,09059763;0,1180987;0,1344666;0,06085062;0,1036563;0,1172819;0,11696;0,1020293;0,1318517;
356,000;0,09540367;0,102952;0,09373903;0,09286833;0,08056402;0,08291006;0,09837389;0,1046381;0,06069565;0,08348989;0,06812859;0,1066113;0,0885272;0,08853579;0,08279848;0,1006193;0,08895731;0,09726667;0,106153;0,0951519;0,09627247;0,09448719;0,1061177;0,09469366;0,09216976;0,07955837;0,09457302;0,08936214;0,08244991;0,0911603;0,06140423;0,1098957;0,08795214;0,1071301;0,06648731;0,08371973;0,07788658;0,1117458;0,1023884;0,1011333;0,1010895;0,07345963;0,1201644;0,08930874;0,070755;0,09139013;0,09041023;0,09294128;0,1127777;0,06821585;0,05857325;0,1087022;0,08280611;0,1150537;0,07058287;0,08348322;0,04989576;0,1047587;0,1135421;0,06822205;0,08035612;
357,000;0,1113;0,1244049;0,1109338;0,1029401;0,1161528;0,1090512;0,09520864;0,09504747;0,1237764;0,1123009;0,1363564;0,1317849;0,114789;0,1245317;0,09450197;0,1073866;0,1093059;0,1382222;0,125195;0,12746;0,1214452;0,09145117;0,110723;0,1168847;0,113018;0,1167536;0,1098042;0,1299324;0,09750128;0,1062212;0,1247439;0,1072412;0,1141982;0,1014342;0,1180658;0,1124926;0,1151528;0,1109877;0,1322913;0,1283073;0,1071162;0,1127744;0,1370125;0,1286273;0,1440849;0,1151557;0,1146464;0,1185403;0,1417179;0,1538267;0,1231618;0,1420679;0,112957;0,07943726;0,1344991;0,1329327;0,1277285;0,1337318;0,1045718;0,1417656;0,1044378;
