,180,172,188,192,196,200,204,208,212,182,186,190,176,194,198,202,206,210,178,174,170,166,162,168,158,154,150,181,185,189,193,197,201,205,164,209,213,177,173,169,165,161,157,153,149,160,179,175,156,152,148,184,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
2912.381,0.000402309,0.0003566162,0.0001201769,4.022321E-5,3.0969E-5,0.0002869483,0.0001967207,9.451692E-5,1.438427E-5,0.0005219336,0.0004786671,0.0004735328,0.000267974,0.0003624065,0.0001367379,0.0001759686,0.0001282473,0.0001696222,0.0004846155,0.0005051632,0.0004751039,0.0004267565,0.0003309951,0.0001528215,0.0001693948,7.34213E-5,0.0002474356,0.0005311721,0.0004774909,0.0004392151,0.0004291989,0.000370711,0.0003531623,0.0002385586,0.0002746854,0.000175547,7.945523E-5,0.0004840317,0.0004589098,0.0004854304,0.0004640996,0.0003296825,0.0001551602,4.522103E-5,5.420634E-5,0.0003403154,0.0005271727,0.0005209211,0.0002709105,0.0002448079,0.0001498197,0.0002364202,
2908.523,0.0005419867,0.0004780048,0.0001711887,5.90946E-5,2.173077E-5,0.0003943533,0.0002808338,0.0001310948,1.585308E-5,0.0007154758,0.0006855173,0.0006847988,0.0003647044,0.0005351235,0.0001900331,0.000226278,0.0001874424,0.0002519733,0.0006594147,0.0007034974,0.0006542762,0.0006264597,0.0004875916,0.0002192546,0.0002516895,0.0001027617,0.0003397457,0.0007239709,0.0006743925,0.00061566,0.0006034966,0.0005292229,0.000489056,0.0003291322,0.0004113412,0.0002549908,0.0001180405,0.0006771417,0.0006610781,0.0006854623,0.0006566331,0.0004493066,0.000220147,6.274677E-5,7.520648E-5,0.0004830405,0.0007207465,0.0007269355,0.0003916944,0.0003458871,0.0002214271,0.0003286501,
2904.666,0.0006804368,0.0005894611,0.0002227975,7.947446E-5,1.094515E-5,0.0004864786,0.0003609064,0.0001613769,2.593924E-5,0.0009073576,0.0008941804,0.0008919289,0.0004651233,0.0007222555,0.0002572808,0.0002967388,0.0002483003,0.0003452638,0.00083147,0.0009000416,0.0008507497,0.0008297782,0.0006403701,0.0002845387,0.0003370176,0.0001277228,0.0004320047,0.0009212903,0.0008794052,0.0007876467,0.0007964413,0.0006938306,0.0006240473,0.0004350959,0.0005480947,0.0003344856,0.0001695638,0.0008703393,0.0008764385,0.0009051844,0.0008514946,0.0005827552,0.0002796428,8.916274E-5,0.0001020094,0.0006283394,0.0009137908,0.0009172686,0.0005245355,0.0004450483,0.0003089314,0.0004260315,
2900.808,0.0008145455,0.0007040042,0.000275586,0.0001022578,1.680748E-5,0.0005808587,0.0004438749,0.0001954576,4.31504E-5,0.00111973,0.001110713,0.001103974,0.0005680734,0.0009286178,0.0003347793,0.0003817729,0.0003148802,0.000441398,0.001013961,0.001118049,0.001091189,0.001041058,0.0007837988,0.0003453136,0.0004106592,0.0001501604,0.0005314568,0.001124057,0.001097398,0.0009779657,0.001010855,0.0008492679,0.0007546952,0.000554501,0.000676729,0.0004073631,0.0002216063,0.001074167,0.001121788,0.001152102,0.001066316,0.0007056943,0.0003351809,0.0001214206,0.0001252425,0.0007963667,0.001113578,0.001120447,0.0006591239,0.0005353449,0.0003946093,0.0005246557,
2896.951,0.0009378375,0.0008264317,0.0003295411,0.0001247183,2.391273E-5,0.0006812666,0.00053317,0.0002447458,4.885489E-5,0.001353611,0.001346728,0.001329802,0.0006657668,0.001126417,0.0004092315,0.0004631227,0.000375275,0.0005272218,0.001211448,0.001363446,0.001357171,0.001251402,0.0009137673,0.0004132546,0.0004674873,0.0001735428,0.0006281341,0.001334089,0.001322727,0.001185076,0.001211967,0.0009860215,0.0008746813,0.0006710445,0.0008128792,0.0004734149,0.0002667722,0.001300348,0.001376905,0.00140341,0.001281238,0.0007988896,0.000389778,0.0001533881,0.0001394275,0.0009662735,0.001323294,0.001356622,0.0007621477,0.0006178834,0.0004709132,0.0006166354,
2893.093,0.001045288,0.0009514384,0.0003876658,0.0001396317,3.528313E-5,0.0007694295,0.0006129412,0.0002942961,4.612123E-5,0.001580526,0.001570074,0.001542465,0.0007627211,0.001270479,0.0004638001,0.0005303531,0.0004162141,0.0005857644,0.001404274,0.00161307,0.00159177,0.001414974,0.001010646,0.00048929,0.0005072892,0.0001966957,0.0007158648,0.001554068,0.001526717,0.001375,0.001355071,0.001089532,0.0009812203,0.000769088,0.0009518273,0.0005313926,0.0003005184,0.001532942,0.001586974,0.001617506,0.001436188,0.0008573612,0.0004433869,0.0001795424,0.0001506969,0.001099178,0.001524416,0.001597907,0.0008308524,0.0006989253,0.0005384994,0.0006890639,
2889.236,0.001129179,0.001054848,0.0004343062,0.0001476984,5.003069E-5,0.0008113062,0.0006671975,0.0003123594,4.267519E-5,0.00174656,0.001709217,0.001662627,0.0008576791,0.001321376,0.0004855281,0.0005694265,0.0004371761,0.0006096383,0.001545194,0.001798833,0.001717617,0.001473811,0.001037901,0.000546147,0.0005261152,0.0002155636,0.0007768887,0.001732185,0.001667182,0.001495052,0.001406127,0.001130006,0.001052344,0.000820728,0.001045975,0.0005646577,0.0003143465,0.001709343,0.001697617,0.001738053,0.001477113,0.0008777021,0.0004827066,0.0001913858,0.0001600173,0.001160161,0.001683472,0.001764097,0.0008633565,0.0007614001,0.0005848024,0.0007284295,
2885.378,0.001152481,0.001088006,0.0004312567,0.0001457333,5.669431E-5,0.0007783091,0.0006704256,0.0002920204,3.435185E-5,0.001763372,0.001690966,0.001611183,0.000896114,0.001253191,0.000468405,0.0005609809,0.0004292918,0.0005871834,0.001569126,0.001809738,0.001660796,0.001386934,0.0009767776,0.0005531305,0.0005118132,0.0002185356,0.0007619953,0.001763418,0.001675646,0.001475465,0.001333665,0.001083431,0.001046533,0.0007893885,0.001042995,0.000547753,0.0003028268,0.001743439,0.001652443,0.001693333,0.001382939,0.0008517898,0.0004840364,0.0001843635,0.0001529226,0.001107625,0.001730162,0.001760412,0.0008260285,0.0007691116,0.0005763515,0.0007250307,
2881.521,0.001058914,0.0009993145,0.0003721482,0.0001265947,4.27786E-5,0.0006734695,0.0005939965,0.0002505108,2.372051E-5,0.001559317,0.001477009,0.001378682,0.0008163124,0.001068426,0.0004131765,0.0004942851,0.0003791031,0.0005087364,0.001424987,0.001584543,0.001410109,0.001162649,0.000835017,0.0005009715,0.0004494816,0.0001971902,0.0006424871,0.001582614,0.001487777,0.001279238,0.001134964,0.0009445893,0.0009374529,0.0006710557,0.0009154101,0.0004710139,0.0002665748,0.001578545,0.001420122,0.001452492,0.001164512,0.0007639911,0.0004331814,0.0001618278,0.0001248478,0.000938604,0.001581112,0.001540596,0.0007083796,0.0006988855,0.0004976497,0.0006598579,
2877.663,0.0008356503,0.0007867499,0.0002879209,9.542041E-5,1.451634E-5,0.0005156815,0.0004485559,0.0001972138,2.504227E-5,0.001171637,0.001111671,0.001028858,0.0006322867,0.0008012483,0.0003240365,0.0003823449,0.0002971593,0.0003831685,0.001125327,0.001196702,0.001043217,0.0008584729,0.0006349901,0.000393955,0.0003501928,0.0001652239,0.0004582572,0.001226939,0.001126243,0.0009618276,0.0008560718,0.0007252528,0.0007343633,0.0004962995,0.0006949531,0.0003547522,0.0002086441,0.001232263,0.001055889,0.001080019,0.000862115,0.0006084931,0.0003395648,0.0001302972,9.21838E-5,0.0007035551,0.00123695,0.001157628,0.0005375804,0.0005503211,0.0003719735,0.0005246545,
2873.806,0.0005507085,0.0005216256,0.0002002457,6.314796E-5,9.29189E-6,0.0003386778,0.0002855136,0.0001331131,3.443196E-5,0.0007392929,0.0007168,0.0006630245,0.0004161383,0.0005094756,0.0002116736,0.0002572047,0.0002049743,0.0002360476,0.0007559577,0.0007828214,0.0006678576,0.0005479737,0.0004152004,0.0002562221,0.0002434288,0.0001305441,0.0002782041,0.0008041185,0.0007134238,0.0006189898,0.0005650762,0.0004756425,0.0004845775,0.0003089904,0.0004571073,0.0002335825,0.0001396961,0.000808206,0.0006734644,0.0006934587,0.0005493348,0.0004121196,0.00022808,9.719993E-5,6.549693E-5,0.0004578409,0.0008116994,0.0007402638,0.0003522992,0.0003542548,0.0002385328,0.0003517931,
2869.949,0.0003020788,0.0002916105,0.0001225215,5.071115E-5,1.372384E-5,0.0001935727,0.0001570294,7.682016E-5,2.808256E-5,0.0004028553,0.0004016356,0.0003749244,0.0002343324,0.0002671255,0.0001110376,0.0001462482,0.0001202526,0.0001132235,0.0004317921,0.0004467655,0.0003645363,0.0003014608,0.0002310342,0.0001413272,0.0001451351,8.596923E-5,0.0001486942,0.0004380832,0.0003805049,0.0003321704,0.0003261053,0.0002665613,0.0002660087,0.0001638042,0.0002615563,0.0001377737,7.691063E-5,0.0004456441,0.0003695256,0.0003882176,0.0003045167,0.0002323917,0.0001311281,6.794743E-5,4.289309E-5,0.0002531666,0.0004496276,0.0004100143,0.0001989061,0.0001764226,0.0001342705,0.0001952761,
2866.091,0.0001505461,0.0001487441,7.198555E-5,4.972918E-5,1.082657E-5,0.0001094455,8.784824E-5,5.085422E-5,2.082207E-5,0.0002283908,0.0002101386,0.0002087457,0.0001235305,0.0001318975,5.756094E-5,7.353538E-5,6.476808E-5,5.22171E-5,0.0002342792,0.0002443558,0.0001888605,0.0001608191,0.0001278307,8.348597E-5,7.62386E-5,4.800654E-5,8.378697E-5,0.0002225767,0.000192289,0.0001681434,0.0001791136,0.0001388795,0.0001425788,9.079828E-5,0.0001399759,8.034928E-5,3.904528E-5,0.0002311415,0.0001973206,0.0002150886,0.000167825,0.0001230437,7.66331E-5,4.45978E-5,3.523048E-5,0.0001347976,0.0002336744,0.0002244877,0.0001120663,6.987772E-5,7.562417E-5,0.0001031047,
2862.234,0.0001192334,0.0001151444,5.821755E-5,4.144205E-5,5.814186E-6,9.318363E-5,7.914802E-5,5.329452E-5,2.802106E-5,0.000210423,0.0001608769,0.0001773694,0.0001004981,0.0001208997,4.902952E-5,5.751938E-5,5.570422E-5,4.919987E-5,0.0001859304,0.0001960919,0.0001703485,0.0001408424,0.000120447,7.84056E-5,6.052168E-5,3.520871E-5,7.931733E-5,0.0001842966,0.0001602377,0.0001478306,0.000144376,0.0001083559,0.0001282539,8.7454E-5,0.0001086482,6.68005E-5,3.025185E-5,0.0001776938,0.0001701187,0.0001908333,0.0001533661,0.0001050195,7.050532E-5,3.73246E-5,3.317318E-5,0.000118138,0.0001798584,0.0001858588,0.0001033612,5.155522E-5,6.373736E-5,9.282043E-5,
2858.376,0.0002312461,0.0002156295,9.073858E-5,3.912137E-5,1.439663E-5,0.0001770747,0.0001413026,7.386339E-5,3.005629E-5,0.0003670942,0.0003104388,0.0003373541,0.0001833566,0.0002586264,8.987573E-5,0.0001096292,9.905403E-5,0.0001172376,0.0003173111,0.0003451772,0.0003452382,0.0002921381,0.0002331386,0.0001325399,0.0001147763,5.259219E-5,0.0001522798,0.0003421869,0.0003159877,0.0002879517,0.0002928824,0.0002204838,0.0002392307,0.0001710251,0.0001981686,0.0001335288,6.025463E-5,0.0003187334,0.0003290656,0.0003615775,0.0003151971,0.0002101773,0.0001137898,4.402131E-5,3.916568E-5,0.0002283275,0.00032369,0.000330025,0.0001879253,0.000137272,0.0001194214,0.0001678885,
2854.519,0.0005404047,0.0005007009,0.0001932054,7.179049E-5,2.819018E-5,0.0004405855,0.0003284055,0.0001494119,2.86767E-5,0.0008291365,0.0008041158,0.0008320794,0.0004149594,0.0006624791,0.0002319315,0.0002614621,0.0002257853,0.0003131245,0.0007138056,0.0008300826,0.0008527957,0.0007576505,0.0005477313,0.0002818489,0.0002645745,0.0001104719,0.0003896298,0.0008039951,0.0007803096,0.000716569,0.0007592281,0.0005685143,0.0005423276,0.0004065086,0.0004913333,0.0003307448,0.0001615351,0.0007719767,0.0008300249,0.0008796725,0.0007875009,0.0004973557,0.0002385226,9.237687E-5,9.594771E-5,0.0005743506,0.0007745148,0.0007988479,0.0004436258,0.0003683606,0.0002944573,0.0003568357,
2850.661,0.001086151,0.001011027,0.0004020331,0.0001561585,4.442741E-5,0.0009142969,0.0006852636,0.0003310156,5.266687E-5,0.001790452,0.001836345,0.00184066,0.0008514848,0.001455434,0.0005009103,0.0005569903,0.0004878631,0.0006863815,0.001472425,0.00187301,0.001913559,0.001681073,0.001108955,0.0005908136,0.000514768,0.0002340095,0.0008858067,0.001753402,0.001735753,0.001623853,0.001622969,0.001204952,0.001093201,0.0008844998,0.00111128,0.0006959548,0.0003464529,0.001689481,0.001893788,0.001964872,0.001681267,0.0009651764,0.0004755024,0.0002161977,0.0001997801,0.001301514,0.001695565,0.001811896,0.0009352984,0.0007723271,0.0006532752,0.000693339,
2846.804,0.001869736,0.001769993,0.0007428527,0.0002981387,6.47635E-5,0.001496857,0.001208837,0.0006025463,8.25352E-5,0.003380665,0.003468415,0.003354681,0.001563041,0.002558505,0.0008289808,0.001002306,0.0008794911,0.001198705,0.002678091,0.003619322,0.003543871,0.002921143,0.001765093,0.001129135,0.0008397567,0.0004514273,0.001656582,0.003335149,0.003294476,0.003066614,0.002723723,0.002004063,0.001867246,0.001613351,0.002143591,0.001179174,0.000597908,0.003207356,0.003540484,0.003628961,0.002834927,0.001482354,0.000816079,0.0004257933,0.0003502142,0.002371303,0.003229877,0.00352724,0.001557497,0.001325463,0.001223022,0.001170389,
2842.946,0.002930182,0.002844669,0.001219902,0.0004928457,9.061144E-5,0.002006561,0.001855308,0.0008757002,0.0001121754,0.005473193,0.005396459,0.004977574,0.002628672,0.003605759,0.001109373,0.001559742,0.001295518,0.001674699,0.004390432,0.005817408,0.005264454,0.003963622,0.002248284,0.00188887,0.001219964,0.0007645636,0.002548954,0.00545033,0.00528028,0.00476099,0.00365164,0.002706787,0.002781264,0.002433673,0.003494115,0.001632545,0.0008817633,0.005305573,0.005293287,0.005384321,0.003767036,0.001905027,0.001245382,0.0006960385,0.0004964632,0.00342116,0.005334429,0.005759983,0.002059998,0.00197672,0.001925104,0.001785088,
2839.089,0.004349785,0.004292944,0.001778433,0.0006828202,0.000104281,0.002354722,0.002535273,0.001061748,0.0001474272,0.007553459,0.00699722,0.006117399,0.00399258,0.004200353,0.001308858,0.002146085,0.001601998,0.001954276,0.006464567,0.007736213,0.006342737,0.004371658,0.002469377,0.002670616,0.00165608,0.001120299,0.003267217,0.00760301,0.007154636,0.006148206,0.004076476,0.003178914,0.003736268,0.003108841,0.004790759,0.001938303,0.001158081,0.007572041,0.006402272,0.006493493,0.004111204,0.002234868,0.001765475,0.0009455997,0.0005626496,0.004001161,0.007583801,0.007838837,0.002312261,0.002675644,0.002568117,0.002551123,
2835.231,0.0060638,0.005979934,0.002287292,0.0007826608,9.78956E-5,0.002603181,0.00310846,0.001141092,0.0001825638,0.008993134,0.007789563,0.006462091,0.005336551,0.00426764,0.001472398,0.002634067,0.001746738,0.002046006,0.00843975,0.008712788,0.006464735,0.004207802,0.002572198,0.003156214,0.002132603,0.001420271,0.003581351,0.009164062,0.008369328,0.006806011,0.00404675,0.003517869,0.004605219,0.003498832,0.005589749,0.002083452,0.001393243,0.009341938,0.006537683,0.006642297,0.003971538,0.002570659,0.002323907,0.001077803,0.000535776,0.00399468,0.009328524,0.009058454,0.002416132,0.003343379,0.002976693,0.00341232,
2831.374,0.007845746,0.007615958,0.002656104,0.000782631,8.283306E-5,0.002869589,0.003505972,0.001156371,0.0002239106,0.009620173,0.007834732,0.006210204,0.006310981,0.004077093,0.001662107,0.00295107,0.00178266,0.002066133,0.009926796,0.008762615,0.005970456,0.003859385,0.002727356,0.003213684,0.002625586,0.001594248,0.003530322,0.009941452,0.008847763,0.006790878,0.003873386,0.003892623,0.005324724,0.003660886,0.005787099,0.002141293,0.001590541,0.0103118,0.006046287,0.006163993,0.003707789,0.002981652,0.002850317,0.001072187,0.0004733404,0.003676186,0.01028011,0.00933872,0.00253026,0.00393798,0.003133617,0.004268897,
2827.517,0.009607191,0.009069437,0.002937778,0.0007388018,7.314529E-5,0.00327188,0.003833535,0.001165013,0.0002864089,0.009812335,0.007564496,0.00579342,0.006863874,0.003936451,0.00193934,0.003183686,0.001804099,0.002128547,0.01105098,0.008400996,0.005377888,0.003614903,0.003029478,0.003008668,0.00319199,0.001667765,0.003336611,0.01029154,0.008957676,0.006488628,0.003824831,0.004430467,0.006037465,0.003792072,0.005662403,0.002225957,0.001799164,0.0107856,0.005454593,0.005575684,0.003570094,0.003538044,0.003396583,0.0009954069,0.0004242198,0.00336423,0.01075394,0.009162091,0.002755555,0.004568574,0.00316965,0.005154209,
2823.659,0.01137625,0.01034096,0.003226723,0.0006857163,8.007672E-5,0.003940342,0.004255055,0.001210718,0.0003756189,0.009949037,0.007281173,0.005462834,0.007095101,0.003990698,0.002375279,0.003479284,0.001875338,0.002320901,0.01214772,0.007989797,0.004928487,0.003552234,0.003563755,0.002738818,0.003977823,0.001701481,0.003158193,0.01056943,0.008990563,0.006174294,0.004035387,0.005251012,0.006971772,0.004030885,0.0054695,0.002428889,0.002072311,0.0111359,0.004998473,0.005122509,0.003635803,0.004377411,0.004095249,0.0009068424,0.0003954753,0.003187579,0.01112472,0.008900875,0.003192753,0.005416211,0.003201279,0.006219481,
2819.802,0.01281405,0.01112692,0.00350174,0.0006326698,9.874532E-5,0.004964374,0.004796922,0.001293384,0.0004870513,0.009961925,0.006947566,0.005226722,0.006928158,0.004296129,0.003025224,0.003857824,0.002001149,0.002697138,0.01306468,0.007501832,0.004604179,0.003675991,0.004452466,0.002442173,0.005052449,0.001680938,0.003012815,0.01067364,0.008841869,0.005837187,0.00458342,0.006438088,0.008173138,0.004333588,0.00519114,0.002802179,0.002410505,0.0112574,0.004654671,0.004792765,0.003928263,0.005633428,0.004963589,0.0008153782,0.0003891578,0.003151193,0.01127507,0.008498522,0.003939861,0.006526555,0.003205517,0.007438496,
2815.944,0.01321815,0.01090927,0.00362591,0.00057903,0.0001122144,0.006285226,0.005325788,0.001367121,0.0006116757,0.009516928,0.006431219,0.005070392,0.006247912,0.004912896,0.0038489,0.004209168,0.002140823,0.003261739,0.01316051,0.006819018,0.004360969,0.004009792,0.00578537,0.002108728,0.006269782,0.001550345,0.002884648,0.01023658,0.008265096,0.005401917,0.005536814,0.007922735,0.009426504,0.004565434,0.004731077,0.003361786,0.002753328,0.01074923,0.004370692,0.00455342,0.004503684,0.007319096,0.00579532,0.000720071,0.0004092087,0.00326042,0.01080341,0.00778055,0.005009019,0.007731628,0.003091064,0.008457964,
2812.087,0.01226151,0.009634466,0.003494227,0.000521772,0.00012518,0.007673261,0.005699167,0.001416393,0.0007225511,0.008530685,0.005797237,0.005087761,0.005214508,0.005879116,0.004696056,0.004428293,0.002252628,0.003967249,0.01206934,0.006015389,0.004232647,0.00462331,0.007540256,0.00178977,0.007324785,0.001330215,0.002807621,0.009154251,0.007294103,0.004951789,0.006922162,0.009478085,0.0104174,0.004645996,0.004147808,0.004058881,0.003032423,0.009524145,0.004174829,0.004441087,0.005455273,0.009298624,0.006242882,0.0006326091,0.0004407774,0.003559204,0.009609181,0.006816227,0.006321393,0.008743983,0.002853464,0.008856504,
2808.229,0.01037383,0.007847665,0.003139529,0.0004787619,0.0001458467,0.008836738,0.005860064,0.001491582,0.0007755698,0.007308124,0.005264068,0.005417091,0.004178307,0.007140967,0.005390165,0.004483212,0.002349725,0.004718515,0.01015797,0.005301109,0.004275936,0.00560988,0.00956795,0.001549592,0.007891471,0.001102632,0.002842223,0.007763614,0.006259352,0.004671847,0.008645981,0.01085925,0.01092325,0.004580733,0.003605746,0.00478513,0.003216752,0.007977006,0.004135336,0.004512382,0.006855405,0.01131094,0.006059514,0.0005683716,0.0004779935,0.004105735,0.008065647,0.005876217,0.007743701,0.0093011,0.002602284,0.008486375,
2804.372,0.008287679,0.006157421,0.00267979,0.0004574069,0.0001675766,0.009570489,0.005804716,0.00163363,0.0007527636,0.006220446,0.004985208,0.006121312,0.003379585,0.008518845,0.005798335,0.004392414,0.002497104,0.005390317,0.008147195,0.004820754,0.004530402,0.007001518,0.0115998,0.001400392,0.007746329,0.0009185686,0.003020741,0.006507636,0.005459771,0.004677601,0.01046649,0.01188369,0.0108625,0.00443577,0.003214254,0.005414219,0.003298748,0.006583924,0.004291607,0.004816552,0.008667642,0.01299142,0.005306589,0.0005372776,0.0005408713,0.004925677,0.006661857,0.005173438,0.009079712,0.009272629,0.002454045,0.007516146,
2800.514,0.006521666,0.004878017,0.002228559,0.0004440049,0.0001961577,0.009889973,0.005591108,0.001844543,0.0006830297,0.005458554,0.005002038,0.007183342,0.002851012,0.009832975,0.005913026,0.004214339,0.002747536,0.005916259,0.006545471,0.004589762,0.005028762,0.008768287,0.01340887,0.001314403,0.006946132,0.0007904174,0.003332458,0.005616695,0.004995524,0.004987028,0.01216802,0.01252097,0.01033476,0.004329807,0.002998344,0.005886132,0.003289596,0.005588957,0.004655933,0.005401417,0.0107815,0.01408558,0.004314299,0.0005332131,0.00063738,0.00600785,0.005649992,0.004761941,0.01018572,0.008737708,0.002451465,0.006285464,
2796.657,0.005259392,0.004041277,0.001862899,0.0004465044,0.0002457443,0.01006089,0.005356909,0.002146238,0.0006084195,0.005045068,0.005349632,0.008643166,0.002525243,0.01114541,0.005898338,0.004046558,0.003129669,0.006394915,0.005489805,0.004586515,0.005861768,0.0109978,0.01507955,0.001274793,0.005845922,0.0007192175,0.003776423,0.005115303,0.004868511,0.005627268,0.01383975,0.01302301,0.009621797,0.004411166,0.002947467,0.006287356,0.003254299,0.005007698,0.005287608,0.00636441,0.01326045,0.01472393,0.003419179,0.000550708,0.0007691145,0.007401231,0.005046595,0.004614925,0.01118206,0.007956648,0.002595146,0.005137066,
2792.799,0.00442788,0.003526907,0.001607994,0.0004856088,0.0003214648,0.01033402,0.005177895,0.002578759,0.0005475497,0.004943721,0.006132461,0.01061303,0.002335521,0.01268669,0.005921373,0.003935521,0.003684956,0.006975823,0.004874165,0.004827169,0.007245894,0.01391624,0.01679385,0.001283919,0.004772877,0.0006987553,0.004397828,0.004944485,0.005093085,0.006693083,0.01573535,0.01367362,0.008924627,0.004797132,0.003058081,0.006734129,0.003266144,0.004737795,0.006371981,0.007917911,0.01633568,0.01510096,0.002751207,0.0005954048,0.0009635147,0.009243171,0.004780579,0.004713866,0.0122829,0.007129923,0.002899632,0.004227411,
2788.942,0.003873484,0.003197218,0.001448875,0.0005706808,0.0004202586,0.0106547,0.004974653,0.003129183,0.0004952368,0.005147545,0.007506376,0.01305306,0.002242403,0.014454,0.005955313,0.003819193,0.004406889,0.007623868,0.004532569,0.005376486,0.009444364,0.0175206,0.01827178,0.00134645,0.003831375,0.0007108202,0.005218356,0.005049003,0.005718905,0.008264685,0.01778614,0.014371,0.008182452,0.005514656,0.003366084,0.007192921,0.003307285,0.004690082,0.00820671,0.01030477,0.01991528,0.01495664,0.002278545,0.0006658697,0.001246876,0.01156386,0.004775718,0.005077619,0.01338585,0.00625425,0.003374451,0.003522168,
