,50_hexanon_in_hexane,60_hexanon_in_hexane,60_hexanon_in_hexane,70_hexanon_in_hexane,70_hexanon_in_hexane,80_hexanon_in_hexane,80_hexanon_in_hexane,90_hexanon_in_hexane,90_hexanon_in_hexane,100_hexanon_in_hexane,100_hexanon_in_hexane,20_hexanon_in_hexane,20_hexanon_in_hexane,30_hexanon_in_hexane,30_hexanon_in_hexane,40_hexanon_in_hexane,40_hexanon_in_hexane,50_hexanon_in_hexane,10_hexanon_in_hexane,10_hexanon_in_hexane,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
1010.654,5.797959E-5,2.715086E-5,9.653733E-5,7.187168E-5,3.406508E-5,7.646678E-5,6.387467E-5,9.39575E-5,3.362968E-5,5.384209E-5,8.367733E-5,1.573659E-5,5.251159E-5,4.932611E-5,6.585763E-5,5.208212E-5,4.73448E-5,4.95153E-5,7.359561E-5,2.984221E-5,
1006.796,4.148124E-5,1.198972E-5,9.018869E-5,5.735039E-5,2.778779E-5,5.352468E-5,5.948968E-5,8.021908E-5,1.989989E-5,4.135326E-5,5.787552E-5,3.95881E-5,3.58754E-5,5.207024E-5,4.927883E-5,4.707633E-5,5.010664E-5,3.625918E-5,7.497388E-5,2.82244E-5,
1002.939,2.535508E-5,1.338685E-5,7.778108E-5,4.820896E-5,2.144593E-5,4.084091E-5,5.570659E-5,6.012432E-5,3.098162E-5,2.792476E-5,4.028001E-5,6.422714E-5,2.868537E-5,6.610922E-5,4.0297E-5,4.17379E-5,5.953023E-5,2.385523E-5,6.186983E-5,3.651856E-5,
999.082,2.063576E-5,1.167229E-5,5.484925E-5,4.04308E-5,3.188898E-5,4.351867E-5,4.138657E-5,4.536574E-5,2.543699E-5,3.540662E-5,2.55904E-5,5.963675E-5,2.553404E-5,5.371549E-5,3.246861E-5,3.912918E-5,6.503549E-5,2.732941E-5,6.157483E-5,4.395956E-5,
995.224,3.368887E-5,2.444277E-5,4.022008E-5,2.456704E-5,4.637874E-5,4.460067E-5,2.128945E-5,3.544454E-5,2.006427E-5,3.274386E-5,3.289083E-5,4.675063E-5,3.196011E-5,1.930523E-5,1.92739E-5,3.94193E-5,5.796692E-5,2.400729E-5,5.299718E-5,5.047823E-5,
991.367,3.893222E-5,3.054709E-5,4.42633E-5,7.977979E-6,4.740398E-5,3.628982E-5,1.64152E-5,3.824196E-5,3.823285E-5,3.214409E-5,4.204823E-5,3.906101E-5,3.561183E-5,3.938973E-5,2.749962E-5,4.028659E-5,4.577893E-5,1.956404E-5,6.058097E-5,4.46618E-5,
987.509,3.700743E-5,2.498417E-5,5.209232E-5,1.532731E-5,4.304064E-5,4.28088E-5,2.192304E-5,5.189096E-5,4.70708E-5,3.786822E-5,5.355398E-5,4.20471E-5,3.839321E-5,5.231659E-5,3.603355E-5,3.709967E-5,5.482775E-5,1.526291E-5,7.657745E-5,3.204074E-5,
983.652,3.51851E-5,2.304935E-5,4.409795E-5,2.288025E-5,3.675862E-5,6.32994E-5,2.219335E-5,5.359695E-5,4.460482E-5,2.992799E-5,6.603148E-5,4.980535E-5,4.355489E-5,4.565332E-5,4.216911E-5,2.653908E-5,5.449752E-5,2.097633E-5,6.912257E-5,2.831853E-5,
979.794,4.214949E-5,3.494116E-5,3.455188E-5,1.302994E-5,3.950881E-5,7.062457E-5,2.418803E-5,4.28241E-5,2.648488E-5,3.209945E-5,7.323323E-5,5.340878E-5,3.975811E-5,3.704163E-5,4.757023E-5,9.831529E-6,3.361914E-5,2.712722E-5,5.476086E-5,2.827964E-5,
975.937,4.305621E-5,3.508276E-5,4.37873E-5,1.623448E-5,4.775075E-5,5.883692E-5,2.817E-5,3.048573E-5,2.184327E-5,3.001514E-5,5.726518E-5,4.893613E-5,2.755787E-5,3.549289E-5,4.548679E-5,2.826062E-5,1.697203E-5,2.706422E-5,7.038318E-5,2.967808E-5,
972.079,2.455488E-5,2.299407E-5,4.055374E-5,2.834042E-5,3.539725E-5,4.089306E-5,3.710394E-5,2.814895E-5,1.842727E-5,2.862822E-5,2.901404E-5,4.0868E-5,3.140973E-5,4.17485E-5,3.253576E-5,5.192154E-5,2.792905E-5,3.779619E-5,8.53638E-5,2.027135E-5,
968.222,2.788778E-5,1.895903E-5,3.444053E-5,3.296469E-5,2.016178E-5,2.772351E-5,3.507237E-5,2.684174E-5,1.962698E-5,3.872134E-5,3.395025E-5,3.084403E-5,3.376835E-5,4.291893E-5,2.965756E-5,6.822621E-5,3.755795E-5,3.599191E-5,8.87194E-5,5.934597E-6,
964.364,4.177315E-5,1.610337E-5,3.395273E-5,2.837278E-5,1.979176E-5,3.495596E-5,2.53066E-5,2.72628E-5,3.397667E-5,4.897306E-5,3.062286E-5,3.581726E-5,3.832302E-5,3.809325E-5,2.285689E-5,7.77345E-5,2.891345E-5,1.845062E-5,5.667151E-5,1.168845E-5,
960.507,3.092124E-5,1.901108E-5,3.974872E-5,2.483651E-5,2.367295E-5,4.630399E-5,3.038806E-5,2.336963E-5,3.415164E-5,4.411259E-5,2.038968E-5,3.297378E-5,4.621042E-5,5.903446E-5,2.610764E-5,0.0001025714,2.456392E-5,1.052905E-5,8.433207E-5,1.962462E-5,
956.650,2.525321E-5,3.375356E-5,3.660784E-5,2.537927E-5,2.094061E-5,5.487381E-5,3.291915E-5,3.366742E-5,3.501111E-5,2.640907E-5,1.395612E-5,3.821234E-5,5.727023E-5,6.477469E-5,2.980096E-5,0.0001187324,2.550767E-5,2.168084E-5,7.562243E-5,2.32596E-5,
952.792,3.134058E-5,2.888981E-5,5.222843E-5,2.632184E-5,1.037048E-5,5.158103E-5,2.125927E-5,3.965787E-5,5.542642E-5,2.529541E-5,1.920248E-5,3.378238E-5,4.325456E-5,5.292081E-5,2.950222E-5,0.0001041149,2.080882E-5,2.636413E-5,8.035712E-5,2.3123E-5,
948.935,4.542169E-5,9.430749E-6,4.028133E-5,1.507378E-5,1.731239E-5,5.011867E-5,1.702939E-5,2.11845E-5,5.790991E-5,2.952298E-5,2.900273E-5,2.88413E-5,3.66495E-5,3.547239E-5,3.416734E-5,8.910601E-5,2.521738E-5,3.316275E-5,0.0001222994,2.378544E-5,
945.077,5.192071E-5,2.642518E-5,3.067833E-5,1.557017E-5,3.980382E-5,5.612413E-5,2.108428E-5,5.584139E-6,3.792125E-5,3.08241E-5,3.207034E-5,4.630462E-5,4.934723E-5,3.958416E-5,6.077011E-5,8.317762E-5,2.22445E-5,2.865587E-5,0.0001386848,3.131755E-5,
941.220,4.467128E-5,4.78535E-5,4.174815E-5,2.005269E-5,6.011509E-5,5.350885E-5,1.329561E-5,1.665958E-5,1.770852E-5,2.505188E-5,3.733658E-5,5.997905E-5,8.074382E-5,5.130549E-5,6.768265E-5,7.101825E-5,2.168704E-5,1.174146E-5,0.0001204538,2.952294E-5,
937.362,4.452826E-5,4.679131E-5,5.423366E-5,2.249931E-5,6.618787E-5,3.774094E-5,1.150609E-5,3.206243E-5,2.439177E-5,3.12931E-5,3.472304E-5,5.356657E-5,8.477263E-5,4.799336E-5,5.584811E-5,6.703774E-5,6.04833E-5,1.185271E-5,9.253593E-5,3.961682E-5,
933.505,4.15158E-5,3.736202E-5,5.802403E-5,1.780271E-5,6.151582E-5,4.716177E-5,1.643574E-5,5.548069E-5,2.918725E-5,2.654055E-5,3.207361E-5,4.573581E-5,5.647228E-5,5.910638E-5,5.619264E-5,7.152453E-5,8.642543E-5,2.965437E-5,6.918141E-5,5.663981E-5,
929.647,3.357256E-5,4.292158E-5,4.469923E-5,2.141636E-5,4.530897E-5,5.24423E-5,1.701248E-5,7.009291E-5,3.146502E-5,3.211642E-5,3.554209E-5,4.555506E-5,3.213854E-5,6.321225E-5,6.558345E-5,6.41759E-5,6.857303E-5,3.654191E-5,6.48346E-5,8.70533E-5,
925.790,3.00661E-5,4.966304E-5,2.471823E-5,3.427772E-5,2.519366E-5,6.22423E-5,3.034355E-5,6.086893E-5,3.856612E-5,4.505894E-5,3.161975E-5,5.068536E-5,3.333579E-5,5.16387E-5,5.134691E-5,4.672245E-5,4.538485E-5,4.642373E-5,0.0001039205,0.0001020001,
921.932,4.247511E-5,3.728777E-5,2.059834E-5,5.037346E-5,3.372757E-5,5.209499E-5,2.620627E-5,3.986266E-5,4.306979E-5,3.953239E-5,2.518082E-5,5.860085E-5,2.68917E-5,3.918936E-5,5.247133E-5,6.463878E-5,4.389967E-5,5.972294E-5,0.0001211398,7.954282E-5,
918.075,4.367332E-5,1.680604E-5,2.242795E-5,5.891417E-5,3.977903E-5,3.407289E-5,4.168064E-5,2.631681E-5,3.576619E-5,2.136293E-5,3.276053E-5,6.011916E-5,3.123218E-5,3.637959E-5,4.244371E-5,9.207212E-5,4.363012E-5,6.439991E-5,8.028062E-5,5.330074E-5,
914.217,5.224715E-5,3.338251E-5,3.476509E-5,5.197562E-5,4.145514E-5,2.114713E-5,4.92078E-5,3.177861E-5,3.007672E-5,9.428932E-6,4.288476E-5,4.12126E-5,3.297764E-5,3.00633E-5,2.40308E-5,0.0001145584,3.746674E-5,5.732393E-5,5.832347E-5,3.801578E-5,
910.360,4.92974E-5,6.08278E-5,5.34001E-5,4.215885E-5,5.709317E-5,2.607987E-5,3.152316E-5,3.304693E-5,3.729536E-5,3.186517E-5,4.029599E-5,4.160851E-5,3.671044E-5,2.365359E-5,3.636815E-5,0.0001161982,2.988157E-5,3.793661E-5,9.458119E-5,2.08795E-5,
906.503,3.281434E-5,2.845395E-5,5.579489E-5,2.889514E-5,5.675561E-5,2.757469E-5,1.23495E-5,4.768807E-5,5.320241E-5,5.318162E-5,3.310901E-5,4.668061E-5,3.818696E-5,1.083032E-5,2.069886E-5,0.0001422977,2.896688E-5,2.839471E-5,7.856383E-5,2.393142E-5,
902.645,2.972596E-5,3.072233E-5,3.354596E-5,3.599673E-5,4.598556E-5,3.012183E-5,2.104252E-5,4.041195E-5,6.306732E-5,4.217989E-5,2.616568E-5,5.003521E-5,3.643409E-5,1.919279E-5,8.281014E-6,0.0001617603,3.390717E-5,4.381054E-5,4.711175E-5,4.069282E-5,
898.788,2.211931E-5,5.572645E-5,1.352356E-5,6.359195E-5,4.47742E-5,3.888068E-5,4.322268E-5,3.357168E-5,4.730102E-5,3.104629E-5,1.98902E-5,6.028209E-5,3.57665E-5,1.943416E-5,1.649103E-5,0.0001625962,5.305086E-5,3.627296E-5,9.226461E-5,4.300736E-5,
894.930,1.758562E-5,5.005682E-5,1.126266E-5,7.527952E-5,3.441675E-5,3.732785E-5,5.056927E-5,4.286103E-5,2.174049E-5,4.565581E-5,4.473216E-5,4.577136E-5,3.253726E-5,3.942525E-5,3.687874E-5,0.0001335605,5.410317E-5,5.926126E-5,6.877707E-5,3.255891E-5,
891.073,3.20743E-5,3.841754E-5,2.010364E-5,6.316233E-5,2.331304E-5,2.101122E-5,3.423598E-5,4.203276E-5,2.429732E-5,4.59594E-5,3.939597E-5,2.303458E-5,4.408628E-5,7.372783E-5,4.273452E-5,0.000102082,4.506605E-5,5.908727E-5,3.02543E-5,3.202338E-5,
887.215,2.435912E-5,2.874769E-5,1.836452E-5,4.346675E-5,3.38834E-5,2.146041E-5,5.37362E-5,2.835826E-5,3.378744E-5,4.6754E-5,3.447054E-5,4.339038E-5,5.897615E-5,7.245431E-5,2.990775E-5,0.0001026994,3.562503E-5,5.877193E-5,9.045643E-5,5.241427E-5,
883.358,3.156973E-5,1.66546E-5,3.408604E-5,4.745508E-5,4.362635E-5,2.805747E-5,4.634302E-5,2.855182E-5,4.991166E-5,5.010662E-5,4.359692E-5,4.417847E-5,6.217309E-5,2.150349E-5,3.898562E-5,0.0001073944,3.77027E-5,7.478231E-5,0.0001039873,5.11722E-5,
879.500,4.084527E-5,1.8475E-5,3.639989E-5,4.255737E-5,4.892208E-5,4.755599E-5,3.901936E-5,2.848047E-5,6.871883E-5,4.631322E-5,5.08406E-5,6.044651E-5,6.577642E-5,3.356533E-5,5.773057E-5,0.0001321675,4.695793E-5,7.152769E-5,6.831909E-5,2.429641E-5,
875.643,4.179124E-5,3.4037E-5,3.928045E-5,4.659697E-5,3.840763E-5,4.35982E-5,3.864993E-5,2.71453E-5,5.626423E-5,3.514832E-5,6.268716E-5,7.355164E-5,4.501702E-5,3.999713E-5,5.421043E-5,0.0001297472,3.746655E-5,5.163351E-5,9.820522E-5,1.699999E-5,
871.785,4.01064E-5,2.664631E-5,4.76807E-5,4.387206E-5,2.786731E-5,4.612507E-5,5.52532E-5,3.598033E-5,3.012533E-5,2.745922E-5,5.070804E-5,5.860173E-5,7.903476E-5,3.078272E-5,4.39764E-5,0.0001109919,1.024567E-5,2.899981E-5,0.0001062085,2.135907E-5,
867.928,4.795564E-5,2.816341E-5,4.594661E-5,4.690992E-5,2.476123E-5,4.534599E-5,5.496325E-5,6.08074E-5,3.669154E-5,4.959471E-5,2.007609E-5,3.065454E-5,7.984685E-5,2.0367E-5,4.943239E-5,0.0001184158,2.117738E-5,3.820965E-5,6.64395E-5,3.722687E-5,
864.071,4.854534E-5,3.659099E-5,4.141259E-5,3.877465E-5,2.706185E-5,4.156853E-5,4.266575E-5,8.303893E-5,5.2982E-5,5.666778E-5,1.77542E-5,4.526723E-5,6.741007E-5,3.368118E-5,4.385072E-5,0.0001378209,2.681678E-5,4.757148E-5,8.722813E-5,5.736377E-5,
860.213,4.146534E-5,3.282231E-5,6.06904E-5,4.318081E-5,3.665663E-5,4.707574E-5,4.797565E-5,9.180057E-5,4.543734E-5,3.511794E-5,2.359289E-5,3.248975E-5,4.921082E-5,6.5278E-5,4.455063E-5,0.0001597667,5.069914E-5,4.535267E-5,0.0001217243,7.148267E-5,
856.356,5.981059E-5,6.985851E-5,7.185024E-5,4.526799E-5,3.257905E-5,3.561328E-5,7.109118E-5,9.89227E-5,5.732742E-5,1.284623E-5,1.863555E-5,4.866971E-5,2.885095E-5,6.382378E-5,5.868387E-5,0.000173732,5.497153E-5,4.248952E-5,7.972397E-5,6.155323E-5,
852.498,7.503681E-5,9.271798E-5,8.133674E-5,4.638844E-5,2.425249E-5,2.184632E-5,8.41357E-5,0.0001090505,7.219645E-5,3.156294E-5,3.599814E-5,7.526443E-5,2.200604E-5,4.531191E-5,4.772905E-5,0.000175522,2.257131E-5,6.30498E-5,8.466452E-5,4.122025E-5,
848.641,5.564551E-5,7.700564E-5,6.886281E-5,4.139972E-5,2.438712E-5,3.865847E-5,6.948174E-5,9.561962E-5,7.661565E-5,6.148443E-5,5.746426E-5,8.656299E-5,4.605191E-5,3.977681E-5,3.472243E-5,0.0001729091,4.396015E-5,8.60063E-5,0.0001204668,3.325068E-5,
844.783,4.820304E-5,3.724589E-5,6.295046E-5,3.809138E-5,4.552826E-5,6.105378E-5,5.044047E-5,6.839039E-5,5.199297E-5,5.346476E-5,6.254644E-5,9.981263E-5,6.990141E-5,5.825489E-5,5.001199E-5,0.0001524171,6.183071E-5,8.170825E-5,0.0001170309,5.456579E-5,
840.926,6.2853E-5,2.799638E-5,6.044155E-5,5.886124E-5,4.25065E-5,5.306472E-5,4.604414E-5,5.45365E-5,5.398794E-5,3.384794E-5,5.301821E-5,0.0001203923,5.397563E-5,8.735086E-5,3.983617E-5,0.0001436269,6.531348E-5,5.968757E-5,8.960643E-5,6.861583E-5,
837.068,7.650895E-5,4.781207E-5,5.604964E-5,8.389508E-5,2.758256E-5,5.791986E-5,5.118504E-5,4.551784E-5,8.381667E-5,5.072644E-5,4.03313E-5,0.0001224794,5.376053E-5,7.290022E-5,2.878413E-5,0.0001468145,6.866795E-5,4.945415E-5,0.0001401348,6.946277E-5,
833.211,7.880121E-5,3.672238E-5,8.271218E-5,7.759139E-5,4.014076E-5,7.240268E-5,4.64583E-5,5.580406E-5,6.814473E-5,6.880576E-5,3.346728E-5,0.0001032646,5.302113E-5,3.802308E-5,2.319096E-5,0.0001611219,7.263412E-5,3.162707E-5,0.000142649,6.182456E-5,
829.353,6.599601E-5,4.624357E-5,9.700973E-5,6.093819E-5,5.391333E-5,6.692971E-5,3.460178E-5,4.258157E-5,4.795026E-5,6.77288E-5,4.623225E-5,9.101165E-5,4.978753E-5,2.591175E-5,2.8511E-5,0.0001635721,4.845993E-5,4.538852E-5,0.0001098288,5.969936E-5,
825.496,4.333229E-5,6.284847E-5,6.736145E-5,7.674979E-5,7.310451E-5,4.442523E-5,4.571983E-5,3.932248E-5,5.301239E-5,4.941976E-5,7.153652E-5,8.180586E-5,4.545736E-5,3.805706E-5,2.565841E-5,0.0001445846,2.0187E-5,4.178107E-5,0.0001282451,7.723828E-5,
821.639,2.362398E-5,6.237248E-5,4.629627E-5,8.547784E-5,7.044329E-5,3.040835E-5,4.601963E-5,5.919851E-5,5.164624E-5,4.053893E-5,8.838419E-5,7.657886E-5,5.509734E-5,6.008249E-5,4.67677E-5,0.0001495019,4.012364E-5,1.668891E-5,0.0001044801,8.982789E-5,
817.781,1.421107E-5,5.880128E-5,5.175753E-5,6.683492E-5,4.301616E-5,6.413818E-5,5.875719E-5,7.160258E-5,6.934745E-5,5.002616E-5,5.426293E-5,8.224445E-5,3.94246E-5,7.566265E-5,4.843442E-5,0.0001527663,5.672173E-5,3.115236E-5,7.88684E-5,7.78057E-5,
813.924,3.50228E-5,5.001634E-5,6.134193E-5,5.382435E-5,2.603301E-5,9.583707E-5,5.776684E-5,6.782846E-5,8.961873E-5,6.61766E-5,3.88217E-5,9.180927E-5,3.897808E-5,8.340109E-5,3.755018E-5,0.0001622887,3.398406E-5,4.492123E-5,8.055313E-5,7.236052E-5,
810.066,5.028718E-5,6.77584E-5,6.235793E-5,5.694046E-5,1.370076E-5,7.991877E-5,4.210242E-5,9.002227E-5,8.967546E-5,8.944712E-5,6.322918E-5,9.74974E-5,3.555081E-5,7.674912E-5,6.314913E-5,0.00020596,2.442583E-5,5.965162E-5,7.245862E-5,6.251396E-5,
806.209,4.617573E-5,0.0001012297,6.993613E-5,5.211844E-5,4.786171E-5,4.382857E-5,6.078324E-5,0.000100957,7.160997E-5,0.0001022453,7.119343E-5,9.611863E-5,3.699652E-5,4.856261E-5,4.476598E-5,0.0002533363,7.035635E-5,6.409541E-5,7.224966E-5,4.437971E-5,
802.351,2.973265E-5,7.737817E-5,6.947964E-5,8.075819E-5,5.441415E-5,2.763764E-5,8.512739E-5,8.37605E-5,4.060611E-5,8.89208E-5,6.802615E-5,7.452755E-5,3.746556E-5,3.556161E-5,2.58362E-5,0.0002605784,8.508236E-5,4.333635E-5,0.0001383268,4.656487E-5,
798.494,5.764639E-5,3.668179E-5,4.505125E-5,8.689735E-5,4.617764E-5,4.069568E-5,7.868718E-5,6.504988E-5,3.51927E-5,5.206229E-5,6.389705E-5,4.471658E-5,6.990823E-5,5.322592E-5,3.01598E-5,0.0002349496,6.150305E-5,3.069694E-5,0.000162927,6.340643E-5,
794.636,8.112691E-5,7.821943E-5,1.962535E-5,9.684417E-5,6.383912E-5,5.164499E-5,3.730255E-5,3.823811E-5,4.315471E-5,3.274386E-5,6.254062E-5,5.626621E-5,9.089299E-5,8.846795E-5,3.180188E-5,0.0002172761,5.202715E-5,2.901652E-5,0.0001115818,5.791105E-5,
790.779,7.137173E-5,0.0001043139,4.858264E-5,9.896045E-5,5.739733E-5,6.431753E-5,3.765165E-5,3.375967E-5,7.745308E-5,2.364865E-5,6.413173E-5,5.407489E-5,7.656592E-5,0.0001019443,5.564076E-5,0.0002039027,3.041766E-5,1.272623E-5,8.671586E-5,3.083596E-5,
786.921,4.966731E-5,9.043101E-5,5.44271E-5,9.782134E-5,2.177278E-5,8.20992E-5,5.239499E-5,5.457848E-5,0.0001055818,3.488008E-5,5.634969E-5,4.90833E-5,6.743273E-5,0.0001156676,4.415667E-5,0.0001837843,2.384424E-5,3.366711E-5,9.60194E-5,4.868837E-5,
783.064,4.750174E-5,7.97419E-5,4.232889E-5,8.099624E-5,1.690123E-5,6.922489E-5,5.186755E-5,5.825748E-5,9.410456E-5,5.942297E-5,3.166126E-5,7.501792E-5,5.060899E-5,0.0001064569,3.211489E-5,0.0001779465,3.751231E-5,5.08923E-5,8.470342E-5,6.746273E-5,
779.206,5.010084E-5,0.000105163,3.582951E-5,6.15494E-5,4.650446E-5,3.608408E-5,5.925954E-5,4.882391E-5,8.019603E-5,4.741562E-5,4.648433E-5,0.0001196079,4.706483E-5,7.15372E-5,4.449523E-5,0.0002005945,3.81376E-5,5.108172E-5,8.597344E-5,5.993505E-5,
775.349,6.216049E-5,0.0001196431,3.942884E-5,4.592066E-5,6.648374E-5,3.380069E-5,5.82228E-5,6.522102E-5,4.463584E-5,4.844432E-5,6.41744E-5,0.0001250094,4.34606E-5,5.769635E-5,3.807365E-5,0.000203829,4.624114E-5,7.522741E-5,0.0001043024,5.372895E-5,
771.492,6.910235E-5,0.0001126392,4.990204E-5,5.31159E-5,5.959842E-5,4.883138E-5,6.532489E-5,6.988256E-5,6.717855E-5,4.954204E-5,6.800256E-5,9.296607E-5,1.606404E-5,6.835072E-5,5.873483E-5,0.0001913625,3.924112E-5,7.706864E-5,0.0001004571,4.616386E-5,
767.634,4.97363E-5,0.0001322165,4.375403E-5,5.293988E-5,5.904044E-5,6.502616E-5,8.446831E-5,5.423241E-5,6.323707E-5,8.397539E-5,8.24474E-5,7.883293E-5,3.439693E-5,8.560663E-5,5.673077E-5,0.0001893109,3.749674E-5,5.559511E-5,4.792583E-5,3.228695E-5,
763.777,3.716346E-5,0.0001301343,3.668046E-5,3.597613E-5,4.988783E-5,6.342554E-5,0.0001030996,5.597935E-5,6.943752E-5,9.547387E-5,7.42532E-5,7.651612E-5,6.453294E-5,6.512667E-5,4.635679E-5,0.0001946829,2.494715E-5,6.090453E-5,7.320836E-5,5.242714E-5,
759.919,5.015878E-5,8.614283E-5,6.203749E-5,3.614179E-5,2.455951E-5,5.897327E-5,8.596577E-5,6.270834E-5,8.363475E-5,6.937514E-5,5.148582E-5,9.138211E-5,5.938704E-5,7.128503E-5,5.671388E-5,0.0001904816,4.29388E-5,8.735755E-5,0.0001383472,5.786939E-5,
756.062,6.431158E-5,4.712692E-5,8.937E-5,3.007354E-5,4.716812E-5,4.700336E-5,6.435625E-5,9.95755E-5,6.217371E-5,4.698894E-5,2.437483E-5,9.987E-5,4.889405E-5,9.161636E-5,5.819845E-5,0.0001789868,6.666667E-5,7.503417E-5,8.182744E-5,4.700956E-5,
752.204,6.757185E-5,4.177558E-5,8.399949E-5,3.287291E-5,4.627348E-5,3.679492E-5,5.882167E-5,0.0001175914,2.549462E-5,4.303402E-5,2.517955E-5,9.706098E-5,1.749515E-5,7.401777E-5,6.380028E-5,0.0001696124,8.854129E-5,6.650791E-5,0.0001100939,5.74346E-5,
748.347,6.100404E-5,2.58113E-5,6.710041E-5,3.81941E-5,5.624925E-5,4.619535E-5,5.610927E-5,9.881849E-5,4.027454E-5,7.903948E-5,6.666367E-5,9.440399E-5,4.448043E-5,9.662388E-5,7.085314E-5,0.0002257737,0.0001051455,6.634363E-5,0.0001648096,5.311065E-5,
744.489,5.139147E-5,3.266075E-5,8.592742E-5,5.494131E-5,7.100374E-5,5.463251E-5,5.689989E-5,7.283215E-5,8.460518E-5,9.896827E-5,8.275409E-5,9.644236E-5,7.364158E-5,8.039361E-5,6.035441E-5,0.000256326,0.0001002369,7.270298E-5,0.0001256018,4.80323E-5,
740.632,3.848534E-5,3.881644E-5,7.566475E-5,4.949919E-5,6.10874E-5,3.42048E-5,6.069203E-5,6.336135E-5,0.0001046301,8.717179E-5,9.025828E-5,7.480883E-5,9.589249E-5,7.846803E-5,2.951055E-5,0.0002741264,9.108437E-5,6.1637E-5,8.657745E-5,4.070722E-5,
736.774,4.114778E-5,3.440141E-5,4.762303E-5,7.278114E-5,5.332024E-5,2.827065E-5,6.69787E-5,7.06615E-5,8.424136E-5,5.337278E-5,7.923452E-5,0.0001370591,9.898869E-5,0.0001112789,4.012196E-5,0.0002793939,7.500448E-5,4.017992E-5,0.0001412111,4.598814E-5,
732.917,6.178231E-5,3.482597E-5,5.982435E-5,7.637974E-5,7.177691E-5,5.167425E-5,7.853128E-5,8.638394E-5,6.270762E-5,3.222223E-5,7.024254E-5,0.0001477397,6.469641E-5,0.0001031456,9.430089E-5,0.000212875,6.156068E-5,4.101213E-5,0.0001208578,5.360767E-5,
729.060,7.181844E-5,5.419004E-5,7.919412E-5,6.1693E-5,6.748676E-5,6.71148E-5,8.26931E-5,8.851052E-5,4.419672E-5,2.645179E-5,7.98278E-5,0.0001248318,3.35337E-5,6.859829E-5,0.0001080877,0.0001584877,5.799799E-5,6.634903E-5,9.477588E-5,4.847611E-5,
725.202,6.288929E-5,6.758006E-5,6.081091E-5,3.131284E-5,6.060951E-5,6.901496E-5,8.816941E-5,6.761499E-5,6.806575E-5,5.819697E-5,6.807024E-5,0.0001067352,5.092954E-5,9.481708E-5,5.777871E-5,0.0001653658,5.21983E-5,9.330709E-5,5.201504E-5,3.308343E-5,
721.345,7.891605E-5,5.401625E-5,5.686782E-5,4.437412E-5,7.561075E-5,4.284001E-5,6.260297E-5,5.271425E-5,9.489746E-5,8.961123E-5,7.067595E-5,9.146771E-5,7.412887E-5,0.0001359902,3.118832E-5,0.000196338,5.308909E-5,0.0001103217,8.546682E-5,4.683257E-5,
717.487,7.69302E-5,2.4444E-5,8.000578E-5,8.239551E-5,9.871351E-5,1.619803E-5,3.670067E-5,5.213439E-5,5.040178E-5,0.0001090197,4.488934E-5,7.111205E-5,7.190061E-5,0.0001407766,2.30648E-5,0.0002322337,7.293904E-5,0.0001072075,9.210299E-5,4.120104E-5,
713.630,0.0001114654,3.853625E-5,8.50083E-5,8.876072E-5,8.69248E-5,2.796409E-5,4.515432E-5,6.407258E-5,3.357529E-5,9.641897E-5,1.978318E-5,8.4583E-5,5.59859E-5,8.082009E-5,2.217693E-5,0.0002674322,6.301767E-5,0.0001105166,7.267643E-5,3.45529E-5,
709.772,0.0001221194,3.735771E-5,7.42279E-5,7.880518E-5,5.975909E-5,4.465344E-5,6.374014E-5,7.665903E-5,7.351769E-5,8.399171E-5,3.326474E-5,7.508251E-5,8.942471E-5,4.827734E-5,3.394155E-5,0.0002820268,6.093901E-5,0.0001107685,0.0001453221,7.055172E-5,
705.915,0.0001018516,8.277287E-5,7.114324E-5,0.0001177633,6.899469E-5,8.388025E-5,7.424736E-5,0.0001011283,8.084486E-5,9.62677E-5,4.677888E-5,6.143378E-5,0.0001122553,7.719653E-5,6.787788E-5,0.0002674887,9.323183E-5,7.757131E-5,0.0001344884,0.0001004373,
702.057,8.807959E-5,0.0001098226,4.767713E-5,0.0001342438,6.85221E-5,0.0001057643,6.953994E-5,0.0001065896,5.718752E-5,0.000108463,8.187881E-5,6.924254E-5,9.062286E-5,7.958844E-5,7.107201E-5,0.0002362084,8.775792E-5,5.650826E-5,4.856691E-5,8.639441E-5,
698.200,7.840544E-5,9.77716E-5,1.891275E-5,9.0833E-5,7.64811E-5,0.0001013156,5.684582E-5,7.487072E-5,9.91916E-5,0.0001040735,8.667354E-5,7.306003E-5,5.960274E-5,4.036853E-5,7.058853E-5,0.0002377283,5.580988E-5,4.524187E-5,0.0001354249,6.238496E-5,
694.342,6.269045E-5,6.238597E-5,5.175862E-5,6.048073E-5,7.872038E-5,7.422809E-5,4.917656E-5,8.011807E-5,0.0001475286,9.926393E-5,7.667856E-5,0.0001091318,7.006347E-5,3.587867E-5,7.390175E-5,0.0002687237,4.83074E-5,6.508984E-5,0.0001900126,6.569234E-5,
