Wavelength [nm], Absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, 
955.000, 1.113693, 0.4238353, 0.5874448, 1.194655, 1.115144, 0.8970408, 1.147723, 1.114018, 0.269897, 1.129506, 0.6037951, 0.3747544, 0.719377, 0.5222197, 1.143274, 0.6343489, 1.080314, 0.4807754, 0.5564427, 0.4392548, 0.4634891, 0.4207764, 0.5192022, 0.4116626, 0.4196086, 0.8545833, 0.8499184, 0.3862681, 0.67167, 0.5741391, 0.6487575, 0.2905712, 0.4954219, 0.3359747, 0.6036091, 0.2671967, 0.2348599, 0.403399, 0.1555343, 0.2597256, 0.6019435, 0.2266612, 0.2960644, 0.2507405, 0.2770462, 0.185071, 0.3523932, 0.1247354, 0.04230165, 0.1883073, 0.3821468, 0.05441236, 0.182869, 0.06442881, 0.1344295, -0.05590248, 0.1048775, 0.02162838, 0.09748459, 0.2249079, -0.00952673, -0.1009073, 0.003756046, -0.08556986, 0.09184456, 0.0471158, 0.01788044, -0.0649128, -0.02996302, 0.02425528, 0.01029158, -0.05787325, -0.1389828, -0.06849051, 
956.000, 0.376224, 0.9128394, 0.5136156, 0.6145282, 0.9313126, 0.7295876, 0.6562333, 0.8825412, 0.442709, 0.7521911, 0.7881651, 0.6036282, 0.686811, 0.884819, 0.7103567, 0.5360842, 0.5142212, 0.9172764, 0.8158937, 0.8392272, 0.8261833, 1.080117, 0.8721437, 0.1962652, 0.7782702, 0.411305, 0.8583937, 0.3328724, 0.4831343, 0.5786295, 0.5296168, 0.3341999, 0.7238812, 0.2912092, 0.2707047, 0.3029795, 0.4127679, 0.3060055, 0.3146977, 0.3427896, 0.2925529, 0.346199, 0.23388, 0.1631479, 0.2416806, 0.1950402, 0.2883463, 0.3185544, 0.1039748, 0.1711626, 0.04714489, -0.041008, 0.0902319, 0.1511917, 0.05725908, 0.09808397, 0.01886177, 0.02647209, 0.01473713, 0.1821671, 0.0986352, 0.05390358, -0.1255088, 0.07403278, -0.0822134, 0.01135397, 0.07412481, -0.1230536, 0.0788331, -0.01176977, 0.1182733, -0.1019158, 0.07152843, -0.06439972, 
957.000, 0.7762737, 0.3037453, 0.4536366, 0.7751923, 0.5471597, 0.3313046, 0.5649066, 0.9010906, 0.3457046, 0.6094632, 0.5318265, 0.2298822, 0.324718, 0.2718658, 0.2438388, 0.4294305, 0.1454234, 0.1571417, 0.6552954, 0.1209168, 0.1594472, 0.2003522, 0.0249424, 0.6309018, 0.2466192, 0.3524284, 0.183692, 0.3526464, 0.3009615, 0.1815495, 0.2296338, 0.05759764, 0.1112714, 0.2209849, 0.2721977, -0.06755018, -0.02878952, 0.08709526, 0.2550721, -0.1200695, 0.155324, 0.1271873, 0.01445436, -0.01246262, 0.1386237, 0.1606894, -0.07472992, 0.05734777, 0.2231574, -0.1100659, 0.01907682, -0.008163452, 0.06989765, -0.09104204, 0.03925228, -0.04944134, -0.05054522, -0.1094446, 0.03644514, 0.03801632, 0.09670019, 0.05825853, -0.04355764, 0.02920818, -0.09934664, 0.04806614, 0.02685213, -0.04047155, -0.03840876, -0.08376598, -0.1326494, -0.1913614, -0.1545939, -0.04309368, 
958.000, -0.3080611, 0.02651787, 0.04490519, -0.3073688, 0.03081989, 0.07763815, -0.4890285, 0.1390553, 0.04978514, -0.3491063, -0.4444098, -0.2778978, -0.222064, -0.2664571, 0.05629349, -0.3996596, 0.007754326, 0.03511477, -0.306633, -0.2453365, 0.0132184, -0.04243135, 0.01273251, -0.5072446, -0.2550869, -0.3630548, -0.00728178, 0.07789564, 0.08867741, 0.0450201, 0.06950665, 0.07011843, -0.5737147, -0.5381341, -0.6508303, 0.03400326, 0.02425528, 0.007384777, 0.06687307, 0.02809954, -0.2832026, -0.6193461, -0.6341982, -0.2398038, -0.8965034, -0.5145741, 0.06103706, -0.2702165, -0.8418875, 0.03821278, -0.6075134, -0.6199841, -0.5928664, -0.4365702, -0.6739435, -0.7598276, -0.7913146, -0.7265034, -0.7549424, -0.8715982, -0.9925823, -0.8021464, -0.8777161, -0.7411079, -0.9524832, -0.9516821, -0.8932123, -0.8964758, -1.009373, -0.7739186, -0.992084, -0.8278561, -0.8222575, -0.9778194, 
959.000, -0.2873325, 0.0002427101, 0.01016426, -0.2891927, -0.0005450249, -0.3013272, 0.03180742, -0.2858219, 0.0005474091, -0.2727232, 0.01506853, -0.000723362, 0.0227952, 0.02487183, -0.3030849, 0.02491426, 0.0100565, -0.287859, -0.01780319, -0.4833484, -0.009358883, -0.0203557, -0.3009901, 0.01684952, 0.002669811, -0.2706075, -0.01083851, -0.2961011, -0.4909554, -0.5003233, -0.2827368, -0.5905199, -0.004369259, -0.299418, 0.02300358, -0.6227708, -0.6139274, 0.00114584, -0.4853759, -0.4997516, 0.007181644, -0.5864139, -0.5877171, -0.7001748, 0.0123744, -0.6961913, -0.8589096, -0.6108656, -0.4707456, -0.714798, -0.8404551, -0.7685652, -0.894516, -0.7080631, -0.8873372, -0.4770966, -0.4661403, -0.7764578, -0.8296313, -0.4775295, -0.4632664, -0.8313851, -0.7631092, -0.8930106, -0.9322076, -0.8912692, -0.9399014, -0.9373002, -0.8854575, -0.9981151, -0.9845667, -1.036148, -0.9976778, -0.9845128, 
960.000, -0.02469826, 0.02289581, 0.3794389, 0.01431561, 0.05997276, 0.1511936, 0.3856897, 0.4195147, 0.05997276, 0.4305491, 0.03929567, -0.04518175, 0.3251991, 0.2132206, -0.1665778, 0.4098468, 0.3218217, 0.3060966, -0.3377247, -0.05191135, -0.08371067, -0.1169543, 0.03751564, -0.3757343, -0.1064491, 0.3590412, -0.07462358, 0.02286005, -0.04045773, -0.3228841, 0.2348595, 0.434196, -0.2840915, -0.3440294, -0.2940235, -0.3854909, -0.1659813, -0.02034521, -0.2069988, -0.3648796, 0.07355976, -0.2470455, -0.2308226, -0.3195977, -0.4944139, -0.5332241, -0.2226501, -0.3311296, -0.6284566, -0.3676157, -0.4856958, -0.3980784, -0.5549817, -0.5796781, -0.2956281, -0.543098, -0.5172076, -0.5924883, -0.4106717, -0.6521187, -0.6455336, -0.5411601, -0.466269, -0.5796766, -0.4157314, -0.6531572, -0.5599532, -0.6265736, -0.6506281, -0.7078419, -0.551043, -0.7360883, -0.723876, -0.6133218, 
961.000, 0.7766151, 0.1395874, 0.7102771, 0.4624977, 0.3467026, 0.7401838, 0.4882584, 0.6575851, 0.3489013, 0.4537201, 0.3881631, 0.7508206, 0.2284179, 0.2880092, 0.37079, 0.3480029, 0.3435054, 0.2536645, 0.539854, 0.3923035, 0.2917933, 0.5445437, -0.007437229, 0.2352943, 0.3912969, 0.2031999, 0.2235556, 0.07493114, 0.3694739, 0.1166811, 0.2030301, 0.03031874, 0.5101061, 0.4219985, 0.2417898, 0.2387147, 0.1606975, 0.1422567, 0.01736641, -0.02957296, 0.1673775, -0.2138371, -0.1147003, -0.09782219, 0.1534548, -0.2452397, -0.1575851, -0.1531386, -0.0920496, -0.1999302, -0.3305769, -0.2427526, -0.2933149, -0.1525993, -0.2330432, 0.08008766, -0.3786221, -0.2363615, -0.286294, 0.04603672, -0.2986321, -0.3833256, -0.2293706, -0.2504373, -0.3308144, -0.3049202, -0.3881783, -0.4012179, -0.3102202, -0.3530545, -0.2840605, -0.3231072, -0.1959095, -0.3784947, 
962.000, -0.0759325, -0.3921409, -0.02058744, -0.40558, 0.144145, -0.03404522, -0.4213853, 0.2426467, 0.1379099, -0.239635, -0.09772396, 0.1601171, 0.02840424, 0.2336593, 0.008728027, -0.3431001, -0.09019184, -0.2791281, -0.02579021, -0.2772913, 0.004933357, -0.2721796, -0.01965714, 0.3170514, 0.06150103, 0.08805895, -0.04332495, -0.1150637, -0.1063457, -0.1117606, 0.2800164, -0.04523277, 0.07440138, 0.06327629, -0.1259193, -0.2190208, -0.4414916, -0.4389467, 0.01613188, -0.1225853, -0.4954638, -0.3687682, -0.2375813, 0.05760336, 0.1814609, -0.270381, -0.05324793, -0.3258047, -0.3577976, -0.6161914, -0.1006451, -0.4047222, -0.3392196, -0.5179529, -0.4977193, -0.4612937, -0.4099059, -0.4835038, -0.5817547, -0.7069688, -0.6777191, -0.2526307, -0.6399679, -0.7062893, -0.7055459, -0.6481647, -0.6330194, -0.7418075, -0.8206105, -0.7944703, -0.6567125, -0.6680045, -0.8947296, -0.5825357, 
963.000, -0.01571083, -0.04862118, -0.317832, -0.3213439, -0.4449582, -0.3005619, -0.5120635, -0.4513721, -0.4338841, -0.02564573, -0.4744382, 0.01562691, -0.001925468, 0.004051208, -0.08506393, 0.01377296, -0.4739304, -0.02560186, 0.01224184, -0.4810224, 0.02174044, 0.005046368, 0.0492382, -0.4952035, 0.04541111, -0.5305147, 0.02600718, -0.6003795, 0.02357912, -0.2409248, -0.2778296, -0.3993444, -0.72682, 0.02748108, -0.8228755, -0.02308226, -0.5002332, -0.05054712, -0.2480145, -0.2335801, -0.001684189, 0.03015661, -0.5761108, -0.4244685, -0.4738288, -0.4500799, -0.6114292, -0.6589971, -0.7636809, -0.6205955, -0.4032893, -0.6821289, -0.6874099, -0.6915584, -0.9295964, -0.616715, -1.000227, -1.023498, -0.7862806, -0.7199001, -0.9601545, -0.8435836, -0.9050107, -0.9321523, -0.8565617, -0.9475632, -0.8889117, -1.016435, -0.8040552, -0.799408, -0.8983064, -1.140187, -0.8236985, -1.024714, 
964.000, -0.2728877, 0.01579237, -0.2885537, -0.1416011, -0.1165099, -0.3559937, -0.2941284, -0.2702403, -0.4566579, 0.02485275, -0.3764114, -0.4050641, 0.000658989, -0.1439052, 0.2707839, -0.3619885, -0.2536817, -0.3712177, 0.03083706, -0.1722322, -0.3044147, -0.4772873, -0.4325762, 0.3566375, -0.58283, -0.4694066, -0.1449385, -0.2737513, -0.172894, -0.4487934, -0.4677796, -0.4744067, -0.2560821, -0.4862051, -0.2694836, -0.3322749, -0.4718313, -0.4221368, -0.5930715, -0.6510162, -0.5293674, -0.6307321, -0.5290861, -0.5301175, 0.02015066, -0.5908437, -0.6570463, -0.514214, -0.5818009, -0.5410461, -0.6376972, -0.6428509, -0.5786018, -0.6874037, -0.7451768, -0.5459566, -0.7490087, -0.6158032, -0.5841036, -0.6875644, -0.7877994, -0.7809858, -0.7154307, -0.6408181, -0.719522, -0.782805, -0.7547636, -0.7842579, -0.8300319, -0.7356348, -0.827188, -0.6400414, -0.7404351, -0.7865133, 
965.000, 0.5002279, 0.5930009, 0.05097246, 0.6066847, 0.4404116, 0.5609794, 0.2503386, -0.02559471, -0.02633286, 0.4720011, 0.1073098, 0.2213254, -0.0135498, 0.4643683, -0.1538014, 0.441474, 0.6144595, 0.5323224, 0.4493709, -0.1026759, 0.1504602, 0.4364858, 0.3928161, 0.3277979, 0.2290249, 0.4336338, 0.5116234, -0.1542082, 0.01128006, -0.02714729, -0.206203, 0.4197159, 0.02757025, -0.1475601, 0.08148336, -0.1982422, -0.2572007, -0.05782652, -0.2840223, 0.01085472, 0.200263, 0.1517291, -0.2120318, -0.2422891, -0.3766055, -0.3615179, -0.09089136, -0.2010527, -0.3038406, -0.3507705, -0.2115936, -0.4063725, -0.2904725, -0.3363638, -0.3210769, -0.459105, -0.4638696, -0.3616891, -0.4261227, -0.3931117, -0.5401101, -0.3826628, -0.4051256, -0.4553118, -0.4011416, -0.2998071, -0.3408265, -0.3988204, -0.3659658, -0.4824815, -0.5287409, -0.5815191, -0.3704405, -0.5385613, 
966.000, -0.07206821, 0.3727698, -0.1469803, 0.3566175, 0.1264658, -0.01547575, 0.0894599, -0.1502738, 0.139267, -0.1481075, 0.3557396, 0.4907303, 0.125771, 0.07824516, 0.3932099, 0.08425379, 0.3587928, 0.2855587, -0.004845619, 0.3428831, 0.06121206, 0.04577732, -0.01188374, -0.1403604, -0.0511322, -0.1757755, 0.2238669, -0.181951, -0.1981292, 0.06293249, 0.03036594, -0.4846864, -0.1253204, 0.1758776, -0.1277676, 0.3729639, 0.1277833, 0.3422427, 0.0275774, -0.06000662, 0.1412668, -0.4437351, -0.2160325, -0.3931861, -0.07799101, -0.005886078, -0.6599426, -0.4208307, -0.3568511, -0.3630414, -0.5331197, -0.3703279, -0.4631338, -0.3548803, -0.4213219, -0.4915953, -0.7094393, -0.5078297, -0.5783868, -0.4951067, -0.05632162, -0.5523458, -0.632956, -0.474854, -0.6498265, -0.3848543, -0.6203356, -0.7250562, -0.5674791, -0.547853, -0.5644088, -0.5020032, -0.4747968, -0.5627556, 
967.000, 0.4979982, 0.787447, 0.2161298, 0.8365736, 0.5629463, 0.1025753, 0.3889251, 0.3100653, 0.8618088, 0.3670883, 0.1018167, 0.3487687, 0.4579973, 0.8359432, 0.1658354, 0.3039646, 0.8185201, 0.1153584, 0.1183553, 0.3874421, 0.7104077, -0.2403464, 0.2389231, 0.2229004, 0.03621769, 0.2895055, 0.5676761, 0.2999206, 0.1273923, 0.09209967, 0.4881887, 0.03583431, 0.02116346, 0.2069774, -0.01883888, 0.2064567, 0.226388, 0.2743597, 0.2419829, -0.104701, 0.06918478, -0.05175018, -0.1021128, 0.07862186, 0.120883, 0.3012948, -0.03053904, -0.04863882, -0.1134281, -0.04353809, -0.1472077, -0.151022, -0.04752874, -0.09250689, -0.1430836, -0.3841119, -0.07124949, -0.2129035, -0.2799034, -0.2863994, 0.04902792, -0.2258053, -0.1966076, -0.2763963, -0.3177676, -0.2049375, -0.2756705, -0.1735883, -0.1353774, -0.208497, -0.1515403, -0.4368067, -0.4325323, -0.1627221, 
968.000, -0.02594471, 0.1282339, 0.5465508, -0.1827497, 0.2501807, 0.5289845, -0.1610546, 0.5041437, -0.05146599, 0.5550337, 0.5045767, 0.4990897, -0.06749678, 0.1096721, 0.499464, 0.4816055, -0.01894665, 0.1676369, -0.1816897, 0.2343731, 0.254169, 0.2178693, 0.4701576, -0.3666763, -0.219173, -0.1720171, 0.2192869, -0.1942005, -0.08348799, -0.1396861, -0.1027904, -0.1989884, -0.2098112, -0.1025305, -0.3793154, -0.3307486, -0.1229858, -0.2110281, -0.5645037, -0.1553288, -0.322578, -0.3739867, -0.2302785, -0.1820903, -0.4998283, -0.558156, -0.06147671, -0.4902658, -0.3073845, -0.5166245, -0.4341483, -0.1012383, -0.09368134, -0.2037497, -0.3066735, -0.2789559, -0.3968935, -0.3309455, -0.4388232, -0.4496212, -0.6979823, -0.5545731, -0.4385724, -0.5052729, -0.5770502, -0.5251427, -0.5835023, -0.7541618, -0.5451097, -0.4383636, -0.5134659, -0.5686808, -0.2458215, -0.6595955, 
969.000, -0.6489429, -0.7969561, -0.620008, -0.540204, -0.6289101, -0.4968853, -0.008825302, -0.02627087, 0.01898623, -0.4841566, -0.4933553, -0.04651833, -0.4781594, -0.5590162, -0.3339615, -0.06379366, -0.4422426, -0.04426622, -0.6522427, -0.4750257, 0.01762199, -0.4732461, -0.08105516, -0.6989598, 0.01453781, -0.5059071, -0.00250864, 0.01642036, -0.2847371, -0.02219391, -0.04751348, 0.03356695, 0.008730888, -0.5534534, -0.623908, -0.4758029, -0.0140028, -0.02807808, -0.00364399, -0.6446915, -0.05906343, -0.05844498, -0.08652449, -0.3328333, -0.05269766, 0.003740311, -0.6246061, -0.2715392, -0.0856781, -0.03638315, -0.2414122, -0.5349383, -0.5409365, -0.3649187, -0.04528856, -0.6340714, -0.8279877, -0.7205, -0.7974019, -0.7339625, -0.0458374, -0.3500752, -0.6233077, -0.5248528, -0.6464639, -0.8016682, -0.7830119, -0.3256402, -0.8626604, -0.6270261, -0.8644862, -0.8744922, -1.071276, -0.7178802, 
970.000, 0.03402138, 0.07119513, 0.1992393, 0.05687428, -0.07163572, 0.1328735, -0.1944799, -0.01707888, 0.09228802, 0.05328703, 0.02515745, -0.4600515, -0.20719, 0.01297712, 0.1411266, -0.282423, 0.149116, -0.3070703, -0.4186864, 0.1480389, -0.1437092, 0.06468725, -0.5031838, -0.2587099, 0.03529263, -0.2066002, 0.0004911423, 0.08130646, 0.1304002, -0.3259687, -0.2968211, -0.1436157, 0.113759, -0.4570479, -0.735116, -0.09400082, -0.3754516, -0.1102138, -0.5030513, -0.05167437, -0.4062352, -0.7026706, -0.7827301, -0.5387335, -0.7040744, -0.5742364, -0.5606804, -0.3675385, -0.5851517, -0.8046613, -0.08073807, -0.8268881, -0.8613229, -0.7499557, -0.7468753, -0.6304488, -0.6054769, -0.7904344, -0.6957784, -0.8380775, -0.9263477, -0.8900065, -0.7322731, -0.9605689, -0.8711505, -0.8432932, -0.5182896, -1.059255, -0.917304, -0.8347201, -0.8333287, -0.9475679, -0.7424183, -1.014175, 
971.000, 0.3584857, 0.2224183, 0.2092113, 0.0369277, 0.3588824, 0.5636768, 0.5802712, 0.2206759, 0.230876, 0.1625409, 0.3841505, -0.0474143, 0.1856389, 0.4134102, 0.3203506, 0.4312272, 0.252985, -0.01214218, 0.491632, 0.3670764, 0.05824471, 0.04135466, 0.03695536, 0.6453242, 0.6370497, 0.130384, -0.01224709, 0.2921004, 0.2454319, 0.0248003, 0.3321161, -0.01018667, 0.06881666, 0.2455487, 0.3491526, 0.2545428, -0.04394531, -0.03143215, 0.1896806, -0.3263197, 0.3828588, -0.04334545, -0.1338806, -0.3036938, 0.5226188, -0.02299118, -0.1630492, -0.2195377, 0.2788706, -0.3120255, -0.239007, -0.1997247, -0.3004088, -0.1761456, -0.2243261, -0.2424331, -0.5148096, -0.2931175, -0.3565435, -0.3240013, -0.1811399, -0.1748157, -0.476666, -0.2152753, -0.2892756, -0.4317436, -0.260149, -0.4986262, -0.4462495, -0.472621, -0.4439678, -0.3394623, -0.5125628, -0.4254122, 
972.000, 0.3578963, -0.1631746, 0.184927, 0.264791, 0.251822, 0.06980324, 0.325213, 1.049042E-5, 0.1967101, 0.2723966, 0.1469274, 0.06561947, 0.3255181, -0.02726126, -0.4922409, 0.1567569, -0.05870008, 0.2880149, -0.3362927, -0.009996891, 0.02549267, 0.2461562, -0.294085, -0.154808, -0.315732, 0.1141334, -0.3768625, -0.2660446, -0.5391593, -0.4443464, -0.1708665, -0.3073502, -0.4352608, -0.04655123, -0.08278418, -0.4597836, -0.5121078, -0.3124561, -0.0679698, -0.3998513, -0.4172087, -0.5264807, -0.4254317, -0.2555032, -0.07129288, -0.276618, -0.4200196, -0.5558691, -0.5783348, -0.3888888, -0.3524938, -0.4759846, -0.7061772, -0.6626406, -0.4696522, -0.7504387, -0.416872, -0.6927018, -0.6971188, -0.5812526, -0.5782394, -0.6621051, -0.6328039, -0.6177936, -0.6362448, -0.7319016, -0.6985879, -0.7235928, -0.5621252, -0.6712394, -0.6780148, -0.8252969, -0.7920389, -0.666461, 
973.000, 0.6908274, 0.6942544, 0.7120342, 0.3941245, 0.6921315, 0.6837726, 0.6942282, 0.6899161, 0.7007732, 0.6951966, 0.2096343, 0.391778, 0.219645, 0.3789392, 0.6836343, 0.08252382, 0.6871648, 0.2201276, 0.374867, 0.6857457, 0.6866264, 0.407403, 0.6791854, 0.2082548, 0.3707566, 0.7146859, -0.009635925, 0.2027864, 0.6949496, 0.6961293, 0.09743738, 0.6951985, 0.6900496, 0.09831238, -0.09354115, 0.200428, 0.06762791, 0.2171192, 0.0781498, 0.6989217, -0.08662891, -0.08801889, -0.1499, 0.009088516, -0.2777596, -0.1615496, -0.09091806, -0.08786964, -0.1588731, -0.2600646, -0.3386879, -0.1525078, -0.09446192, 0.08026266, -0.2739253, -0.09156513, -0.1452508, -0.1592488, -0.1533117, -0.1535144, -0.3119855, -0.1573939, -0.2068291, -0.3483477, -0.07954979, -0.2119102, -0.1501694, -0.2585206, -0.3825135, -0.3857784, -0.3113794, -0.2714982, -0.2119346, -0.3865743, 
974.000, 0.1389685, -0.4562221, -0.347887, 0.1751857, 0.09664726, 0.130343, 0.2080269, -0.2201705, -0.175931, 0.1932845, 0.2510023, -0.09953928, 0.2508483, 0.1829166, -0.1109414, 0.1952758, 0.1295347, 0.2411733, 0.1434164, 0.1378613, 0.1804676, -0.2203178, 0.1612611, -0.0759902, 0.1462464, -0.6120172, -0.00315094, 0.168118, -0.4567647, -0.6886549, -0.3422227, -0.3579254, -0.1249571, -0.2692366, -0.05604124, 0.1965127, 0.1049943, -0.1110497, 0.1466417, -0.7106285, -0.4984446, -0.3692422, -0.352562, -0.4438396, 0.1929235, -0.09485483, -0.2710104, -0.588182, -0.4481015, -0.5160332, -0.6617851, -0.5457673, -0.4145732, -0.3356676, -0.1346278, -0.5940824, -0.6077929, -0.5741119, -0.626749, -0.6789908, -0.4774494, -0.6102877, -0.6808543, -0.787076, -0.8894463, -0.7034874, -0.7771196, -0.7935596, -0.7788248, -0.743969, -0.6029277, -0.5940218, -0.8520985, -0.8459501, 
975.000, -0.393857, -0.1366529, 0.09859753, -0.001345634, -0.4983401, 0.04820681, 0.09443474, -0.2075381, -0.3124523, 0.2566366, 0.03578186, -0.138989, 0.1338429, -0.2395425, 0.3109512, -0.01685858, 0.07772636, 0.2488246, -0.3146777, -0.444272, 0.2978435, 0.2716489, -0.3121724, -0.3057637, 0.04888058, -0.3847771, -0.06380606, -0.3616419, 0.07952309, -0.4218192, -0.2553954, 0.03710079, -0.2328773, -0.5205221, -0.2095361, -0.250237, -0.4244213, -0.3030605, -0.5554972, -0.4010429, -0.4808183, -0.3285131, -0.3814502, -0.00778389, -0.7274413, -0.5033159, -0.4583526, -0.5362563, -0.678401, -0.7280402, -0.384088, -0.4499817, -0.6689053, -0.6129394, -0.7702346, -0.6837049, -0.39851, -0.6577101, -0.5250297, -0.8292961, -0.7025924, -0.7079101, -0.6328721, -0.685369, -0.7384186, -0.7489028, -0.7621989, -0.5846024, -0.6967502, -0.7667923, -0.8384562, -0.8167372, -0.9791298, -0.8858142, 
976.000, 0.6040654, 0.4971638, 0.5808864, 0.8724399, 0.6718488, 0.6281228, 0.6958137, 0.6899948, 0.772253, 0.6521945, 0.332088, 0.3963618, 0.294982, 0.3706937, 0.613245, 0.9043713, 0.4049277, 0.6029258, 0.4622126, 0.5997634, 0.4076633, 0.8925633, 0.5804281, 0.158546, 0.5616808, -0.2266145, -0.02643585, 0.2857385, 0.02555847, -0.08321571, 0.05656338, 0.246232, 0.01291037, 0.04255247, 0.3286281, 0.07977629, 0.3235497, 0.1459031, 0.127399, 0.02581739, 0.2352185, 0.1801767, 0.272305, -0.004422665, 0.007721901, 0.1725349, -0.1759892, -0.002998829, -0.0600028, -0.1179943, -0.2467442, 0.009935856, -0.1844249, -0.04199886, -0.1197681, -0.1200509, -0.2552748, -0.1268578, -0.09603548, -0.200757, 0.05547523, -0.1548209, -0.3399239, -0.09956217, -0.1702986, -0.03505993, -0.2082109, -0.3939176, -0.1867671, -0.1616015, -0.2455063, -0.2048116, -0.1231322, -0.3529334, 
977.000, 0.6249428, 0.6031899, 0.662672, 0.600986, 0.6646762, 0.6205201, 0.6137967, 0.537003, 0.3895235, 0.2955008, 0.1088176, 0.6395917, 0.2592583, 0.572587, 0.5448155, 0.3526464, 0.1051259, 0.6133399, 0.3633099, 0.3468332, 0.4829288, 0.1540499, 0.352994, 0.1857262, 0.2547884, 0.5114937, 0.603024, 0.3122969, 0.1260185, 0.5952921, 0.1730933, 0.6546521, -0.1148453, -0.09929085, 0.6819634, 0.605351, 0.5773854, 0.09651709, 0.115169, 0.5820794, 0.3463984, -0.05259228, 0.6367278, 0.3388753, 0.3263588, -0.1110787, 0.05071878, -0.100431, 0.1230764, 0.1178288, 0.2895875, -0.1724324, 0.009294033, -0.2720637, 0.004876137, -0.2435355, 0.2481055, -0.133194, -0.2349749, -0.2316928, -0.1331534, -0.1667523, -0.1861305, -0.2706046, -0.3240814, -0.3370419, -0.3021131, -0.1117358, -0.08499718, -0.3562298, -0.4968219, -0.479075, -0.4821343, -0.2292962, 
978.000, 0.5937419, 0.2987223, 0.294024, 0.5944376, 0.3005066, -0.002193451, 0.5917645, 0.5932965, -0.005799294, 0.2945476, 0.606708, -0.003581047, 0.2973442, 0.5937443, 0.5922823, 0.2971005, -0.179544, 0.123631, -0.09856272, 0.5956521, 0.5900645, 0.5965815, 0.598033, 0.003416538, 0.2925959, -0.01485634, -0.1073275, 0.122272, -0.004187584, -0.2534552, -0.2466278, -0.1060333, 0.1223044, 0.1208997, -0.2423906, -0.253521, -0.1841044, 0.1199503, -0.00331974, -0.2542663, -0.2487903, -0.248044, -0.01122713, -0.3106661, -0.1844292, -0.3012242, 0.1189885, -0.1793609, -0.4003763, -0.3575692, -0.3620462, -0.1031651, -0.3569498, -0.100852, -0.4035606, -0.09717751, -0.364953, -0.4414134, -0.2455587, -0.4423952, -0.5083542, -0.5491171, -0.4438515, -0.3984933, -0.4813404, -0.3990831, -0.4016666, -0.4468069, -0.4432387, -0.5458393, -0.5458498, -0.4398408, -0.09912395, -0.6328168, 
979.000, -0.3756232, 0.2478628, -0.2034011, -0.232111, 0.2021809, 0.2747636, -0.4260602, -0.4413786, -0.5429406, -0.3085222, 0.07850981, -0.145659, -0.3324938, -0.4465914, -0.3672376, -0.1962028, -0.1643677, 0.1897345, -0.01466608, -0.4333467, -0.6009698, -0.5282564, -0.6007113, 0.2778125, -0.3840532, -0.4648805, -0.2455821, -0.01448345, -0.3330946, -0.4129939, -0.3088012, -0.4534612, -0.7273288, -0.7110353, 0.1352496, -0.5443478, -0.4296741, -0.7385426, -0.392942, -0.6351066, -0.5975132, -0.7494326, -0.7767711, -0.6540589, -0.559103, -0.6109047, -0.6086879, -0.6544456, -0.4375663, -0.6686349, -0.6926618, -0.7941647, -0.6026096, -0.8032026, -0.7367425, -0.7608857, -0.8129387, -0.6186285, -0.7812438, -0.809226, -0.4551392, -0.8591003, -0.7857299, -0.7510843, -0.8845339, -0.8477669, -0.9382691, -0.9045029, -0.780488, -0.819715, -0.9500093, -0.9067221, -1.084785, -0.9091754, 
980.000, 0.466248, -0.004227161, 0.2404461, 0.1830192, 0.357501, 0.05764341, 0.1781435, 0.2180371, 0.2526212, 0.143558, 0.1717191, 0.05192804, -0.0438056, -0.2146349, 0.4241409, 0.09559298, 0.2779207, -0.1854439, 0.2966905, 0.167397, 0.2733374, 0.3214898, -0.09791708, -0.07018423, 0.06388187, 0.05912924, 0.07918167, 0.06614828, -0.2221608, 0.08886957, -0.1945348, -0.2185941, 0.0250001, -0.2760568, -0.6658525, -0.490262, -0.4330187, -0.2325463, -0.2036133, -0.2197886, -0.342227, -0.3270512, -0.4933538, -0.2852526, -0.3900928, -0.4807167, -0.4158731, -0.5129719, -0.6051559, -0.5095682, -0.5046716, -0.343493, -0.532495, -0.5219402, -0.5723219, -0.7455835, -0.4003301, -0.58285, -0.7153368, -0.7462063, -0.7293506, -0.6699061, -0.654489, -0.5837193, -0.5763755, -0.6990223, -0.6739254, -0.7136526, -0.7298789, -0.6428194, -0.72226, -0.7978878, -0.7371607, -0.8706346, 
