wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
200,000;0,4456429;0,2154479;0,4018612;0,3431053;-0,1439958;0,1830401;-0,07201099;0,1017137;0,1689219;0,483088;0,6001997;0,2851315;0,4221077;0,3652534;0,2864408;0,1096497;0,6443968;0,4067283;0,07063293;0,5608363;0,3983569;0,2825327;0,5532064;0,1760507;-0,1526322;0,3771515;0,1307611;0,4921284;0,6345735;-0,2127185;0,3893652;0,1698127;0,03247881;0,4928522;0,5091081;0,4467301;-0,0342083;0,4004569;-0,1489348;0,4835029;0,3745928;0,6803823;0,3095493;0,605967;-0,08909416;-0,1569614;0,5929585;0,1736684;0,174345;0,2690663;0,1026926;-0,07719374;0,2675729;0,4981146;-0,06192875;0,5875778;-0,3197894;0,353694;0,1127362;0,5668578;-0,1018496;-0,3554115;0,1633534;0,3598337;0,1386504;0,4435124;0,3453698;0,1228166;0,1366653;0,3974142;0,6633096;0,425323;0,5281091;0,09971523;-0,09828377;0,504478;0,6154695;0,009107113;0,313941;0,138948;-0,02579594;0,5387907;0,1624904;0,2314806;0,4999218;0,2455091;0,1240644;-0,2296805;0,2619281;-0,03863859;0,3604703;0,2461181;0,09325409;0,2863979;-0,06671381;-0,1135211;-0,1574931;0,00663805;-0,1554928;0,01151562;-0,4427161;0,02815199;-0,1980691;0,4113445;-0,05724859;-0,06900263;0,04634237;0,3023043;-0,09723186;0,358912;0,4006791;0,1227508;0,05646944;0,07135296;0,05310345;0,6026649;-0,02381754;0,4932923;-0,3566222;0,2816396;-0,01420069;-0,1490417;0,07374239;0,2911181;0,2154856;0,3199549;-0,175364;0,2686172;-0,1272378;0,6933246;0,3687863;-0,05513096;0,3300343;0,1850767;-0,1646318;-0,03441095;-0,332912;0,1449885;0,4064755;-0,06942511;0,4104624;0,04338884;0,2119417;0,2843709;0,6649108;-0,3344426;-0,05479527;0,1791949;0,3213506;0,4556046;0,5001812;0,4115143;0,2753663;0,3477058;0,1464148;-0,03435802;0,643342;0,4366989;0,3572092;0,1315942;-0,2045765;0,4071317;
201,000;0,1664577;-0,09563923;0,186676;0,01563549;0,2747297;-0,3082018;-0,06734514;0,01941109;0,1330433;0,4325905;0,119823;-0,2376337;-0,3885736;-0,3223491;-0,3708005;-0,09078455;0,06852102;-0,255836;0,248178;0,2534003;0,1901555;-0,1061473;0,3301382;0,4080291;-0,277235;-0,2515416;0,03251314;0,1208148;0,02538776;-0,01985693;0,1345387;-0,2318735;0,2142377;-0,238204;0,3883724;-0,1689277;-0,01224566;0,1290574;0,06190777;-0,05099964;0,1028094;0,1214056;0,2092018;0,3367743;-0,109868;0,1099687;0,364861;-0,09189749;0,2752128;-0,3124404;0,1784191;0,1253557;-0,1100016;0,4232397;0,508275;0,01032257;-0,1545539;-0,08561802;0,273509;0,358572;0,2694697;0,07535791;0,2317643;-0,1995893;0,2335052;-0,01798868;-0,1384883;-0,1591005;0,03742933;0,1230569;-0,03608227;-0,3020716;0,3863912;-0,3578496;0,2722974;0,376297;0,03126621;-0,1079168;-0,3178811;0,1992264;-0,07079554;0,2658043;0,01969862;-0,07238483;0,4287686;0,2210484;-0,04817915;0,4386911;-0,02896595;0,0673995;0,1314569;-0,1776428;-0,03367519;0,3067632;0,3485451;-0,3298512;-0,6048613;-0,1535373;-0,3215942;-0,005942345;-0,06692266;0,08902645;-0,252562;-0,2996426;-0,1322303;0,01713085;-0,5479426;-0,2362294;0,2764387;-0,3470702;0,1525421;0,173306;0,3878975;-0,2422276;0,06391668;0,2625017;0,4927144;-0,3661652;-0,4791999;-0,3642492;-0,1715326;-0,2725596;0,1984768;-0,2080412;-0,6800189;-0,1521749;-0,04315758;-0,005761147;0,4986429;0,1189184;-0,2092829;0,3920722;0,4144855;-0,001089573;-0,09559965;-0,5561833;-0,375936;-0,1594801;-0,01115942;-0,2068529;-0,3065767;0,4632292;-0,05732059;-0,3915787;0,1107268;-0,43507;-0,4121976;0,47258;-0,2634368;0,1028433;0,412097;-0,1625638;-0,1062474;-0,01771021;-0,1356587;-0,1658311;0,1317964;-0,1645284;0,1794567;0,00906229;-0,02578354;-0,0046134;
202,000;0,1573801;0,1213193;0,108789;0,3044066;0,09476709;0,1532941;-0,2266335;-0,1805801;-0,47963;0,02571964;-0,256947;0,3836579;-0,2323818;0,1093888;0,2255201;-0,2941184;-0,06349993;-0,368526;0,05306149;-0,0230608;0,1073465;0,4613423;0,4114437;0,3476419;0,4545946;0,2317071;-0,2825675;0,3050456;-0,1161504;0,06791115;0,3711748;-0,02721024;0,2583165;0,04970884;0,2099886;-0,3543525;-0,1289797;0,3850603;0,4606333;-0,1475291;-0,2644472;-0,01541376;-0,09845257;0,3349195;-0,042768;0,2465782;0,2145429;-0,07099581;0,1684608;0,2642655;-0,3866405;-0,07752895;0,4932837;0,05792093;0,07558155;-0,1922269;0,4882698;-0,02768803;-0,2712431;0,2607942;0,1178269;0,08056164;-0,09667969;0,004405499;-0,1091523;0,2154484;0,221457;-0,3173676;0,342186;0,4189954;-0,2421002;-0,1721463;0,2000732;-0,09954453;0,1033835;0,260026;-0,6550589;-0,101244;0,1384239;-0,2830033;0,1930556;-0,06295681;0,4038305;-0,1732621;0,02622128;-0,1320395;-0,2127023;-0,3017731;0,1295314;0,306179;-0,3849063;0,462688;0,04350328;-0,06709051;-0,02946472;-0,51195;-0,2549191;-0,5146475;-0,1304526;-0,3147979;0,4468322;-0,9466643;-0,3738341;-0,3910666;0,02815199;0,126009;-0,2577753;-0,6581397;-0,464458;0,317883;0,263761;0,3523688;-0,2882318;-0,2014585;0,2620721;-0,1287971;0,1207838;-0,1580338;-0,2930126;0,1841035;0,3220639;-0,5067101;-0,4877892;0,1221876;-0,3475761;-0,3812561;-0,2961955;-0,6980491;0,1453352;-0,01602173;0,4613028;-0,2255135;0,2012625;0,4639325;-0,05787945;-0,5619535;0,08065081;-0,02286291;0,3462133;0,3152084;-0,5162568;0,1719217;-0,217155;-0,1821961;0,05278206;-0,3051071;-0,07962656;0,03903723;-0,02592754;-0,3576279;0,09081697;0,2570314;0,4701033;0,454989;-0,3106737;0,3340659;-0,01226234;-0,2329502;-0,5973001;0,4746304;0,4584684;0,3179107;
203,000;-0,4130783;-0,6356006;-0,8182211;-0,5024395;-1,077216;-0,4435692;-0,5331621;-0,4868321;-0,62324;-0,6129169;-0,6322279;-0,653882;-0,2109399;-0,2118077;-0,07557249;-0,4776325;-0,1692262;-0,7715297;-0,6181469;-0,2481899;-0,5448637;-0,3004494;-0,4156523;-0,2055798;-0,1407962;-0,1980433;-0,837111;-0,5609183;-0,2430878;-0,5007658;-0,06998253;-0,1332564;-0,4763069;-0,006773949;-0,3384085;-0,5838776;-0,8951097;-0,120337;-0,4594445;-0,5431151;-0,4728613;0,008841515;-0,519227;-0,05678892;-0,7363257;-0,8142238;-0,3343034;-0,033144;-0,3529606;-0,3166542;-0,4677787;-0,7581725;-0,4298482;-0,4979858;-0,9505339;-0,1758289;-0,4178233;-0,4393635;-0,8757763;-0,5615902;-0,6951313;-0,6251125;-0,5540395;-0,6691222;-0,5109429;-0,3246751;-0,2355194;-0,4834957;-0,6963773;-0,2747726;-0,1554623;-0,5497203;-0,2980237;-0,03371334;-0,6305499;-0,5706782;-0,4200215;-0,2493334;-0,3612261;-0,6100154;-0,409483;-0,5519018;-0,1322708;-0,4149699;-0,830893;-0,3776684;-0,2407541;-0,9533901;-0,4755049;-0,5749936;-0,7544508;-0,2453804;-0,1697006;-0,9237823;-0,3472095;-0,8420825;-0,4848838;-0,6122699;-0,7950006;-0,3067207;-0,2951174;-0,621665;-0,8052654;-0,9796233;-0,7034359;-1,003317;-0,08932161;-0,4473696;-0,4643784;-0,5142541;-0,8928437;-0,04208803;-0,8214235;-0,5094848;-0,3460608;-0,58919;-0,5479865;-0,0227747;-0,7304196;-0,7060204;-0,9187088;-0,4463406;-0,8535614;-0,5491281;-0,6713767;-0,4997149;-0,5208201;-0,5864305;-1,001985;0,01091146;-0,2102914;-0,7694755;-0,3391781;-0,4034853;-0,6721072;-0,959445;-0,7498889;-0,4155021;-0,6675506;-0,3695354;-0,8105626;-0,2671576;-0,2158375;-0,5793071;-0,294364;-0,7059236;-0,6032448;-0,7374229;-0,9098139;-0,5135932;-0,9173555;-0,3868527;-0,3367295;-0,337081;-0,370182;-0,4949856;-0,01189518;-0,4195824;-0,6335754;-0,4572496;-0,3706985;-0,5334034;
204,000;0,07599354;0,3467574;-0,1194201;-0,3543797;-0,528646;-0,2526641;-0,09249973;-0,1425686;-0,1829057;0,3541636;-0,2332215;-0,3304405;0,07117414;0,0462122;0,1370096;-0,05827999;0,01815605;0,0431385;0,3504086;0,09799957;0,2782936;-0,3471546;-0,5808482;-0,1750207;0,2695184;-0,1289687;0,01582193;-0,04361629;-0,08990097;-0,1484017;0,01532841;-0,2152505;-0,4210563;-0,02537775;0,3452878;-0,03358173;-0,2075973;0,2529073;-0,4284868;0,1101565;-0,3421073;-0,02550316;-0,2601113;0,005447388;-0,4218593;-0,3203917;0,3260818;0,2273903;-0,1602631;-0,4665084;-0,0608263;-0,2479334;-0,108891;0,121582;-0,3087773;-0,3591628;-0,1560025;0,3565097;-0,1342034;-0,3515887;-0,3782177;0,3481221;-0,3672085;-0,8064952;-0,2765841;-0,3649306;0,06105375;0,3505607;-0,08927441;0,0963378;-0,4222717;-0,08256531;0,1549263;0,234035;-0,1675959;-0,325079;-0,01212358;-0,08746624;-0,4245925;-0,3191476;-0,006916046;0,09372711;0,2880983;-0,3531413;0,2285748;-0,0374136;0,2082691;-0,05679941;-0,07941294;-0,3577399;-0,2848148;-0,1001797;-0,08668184;-0,308351;-0,2832303;-0,4435906;0,01813602;0,2362146;-0,5707798;-0,03728342;0,1440415;0,09357023;-0,4408479;0,1135831;-0,4578161;-0,4421234;-0,2411876;-0,4036088;0,04358101;-0,2597718;-0,2918296;-0,09950686;-0,009400845;-0,7491221;0,3246417;-0,1366262;-0,08903885;0,2375708;-0,539124;-0,1576309;-0,4087772;-0,04330492;-0,3755484;0,02225542;-0,5339441;-0,4245601;0,1446676;-0,1787257;-0,2622261;-0,02923584;-0,2650313;0,1653562;0,361186;-0,2106371;0,1687965;-0,01667404;-0,2825098;0,222765;-0,4705753;0,3574648;-0,3172193;0,04597282;0,09543753;-0,2317071;0,005239487;-0,3437214;-0,2125015;0,06713533;0,03375483;0,1539464;-0,4846034;-0,1039486;-0,1768904;-0,16541;-0,4495592;0,09604359;0,06130695;-0,03839064;0,2159867;-0,218708;-0,001064301;-0,2027984;
205,000;-0,3754392;0,341692;0,1373658;-0,2251568;0,1049619;0,2868438;0,2128482;0,02916574;0,223886;0,2944551;0,04289436;0,2258677;-0,1805997;0,3459697;-0,06753731;-0,2374878;0,4231334;0,1992407;0,3170681;-0,2630839;-0,3223462;-0,1368113;0,02373171;-0,4143119;0,3077765;0,2449732;0,3950138;0,4539046;0,3903022;-0,003910542;0,006013393;0,06380987;-0,1592007;-0,261219;0,08698606;0,4007096;0,1732426;0,3609347;0,2509017;0,3188162;-0,1044402;-0,2866721;0,07698917;0,0343833;-0,3881645;0,02013969;0,1804924;0,3747907;0,4024754;0,006162643;-0,4018359;0,2411079;0,218019;-0,1553612;0,08439112;0,1443872;0,4450984;0,1208234;0,3730469;0,05216646;-0,3965645;0,3296518;0,2813063;-0,2369165;0,1665282;-0,09987879;0,2837567;0,1645589;0,02668905;0,1799264;-0,2358236;0,1517348;0,04225636;0,3452396;-0,3828087;-0,09216499;-0,3038974;0,386817;-0,1377735;-0,08972597;-0,5331569;0,395185;0,1984825;-0,03232336;0,003575802;-0,02811432;-0,2753162;-0,06649303;-0,1344991;-0,278965;0,03789997;0,1787553;0,02096748;0,5091066;-0,540555;-0,3352284;0,06928396;-0,08781767;-0,01878691;-0,4878116;-0,04180193;-0,3439841;-0,08077431;0,03537035;-0,3634863;-0,4496732;0,1275678;-0,3946977;-0,4988556;0,1401072;0,4338326;-0,3810086;-0,3292298;-0,2010016;0,1990213;0,08173513;-0,146791;0,3162184;-0,4260559;0,0410738;-0,09308529;-0,3721304;-0,343719;0,120091;-0,05035353;-0,3663726;-0,2732162;0,1692228;0,2057629;-0,2577338;0,01151323;0,2377253;0,03184557;-0,2145734;0,1604967;0,2002831;0,06323671;-0,178812;-0,3099341;0,05824089;-0,3356595;0,02288198;-0,2821231;-0,09478331;-0,01705313;0,1060319;-0,1783371;-0,2020512;-0,08033323;0,06924868;-0,01147079;0,1496606;0,006795883;-0,0699954;-0,1529574;0,3672314;-0,3176742;-0,380661;0,001467705;0,440434;0,09825945;0,2725863;
206,000;-0,2171235;-0,3249078;0,01973724;-0,335885;-0,06168938;-0,4288702;-0,2217054;-0,02296734;-0,3308778;-0,08445501;-0,3536129;-0,1997776;-0,1425261;-0,03058577;-0,6851649;0,1049404;-0,3870168;-0,2815256;-0,2109952;-0,3083053;-0,5225096;-0,4308953;-0,03039885;-0,4540377;-0,04029274;-0,4539371;-0,2743917;-0,5032859;-0,1105371;-0,1812959;-0,03404903;-0,1248813;0,06746054;-0,1009111;-0,5720873;-0,2493587;-0,05483532;-0,286159;-0,2153578;0,01446199;-0,1458912;-0,5422716;-0,4845443;-0,1796026;-0,3110299;-0,7111373;-0,4387822;-0,3462725;-0,1148572;-0,0381794;-0,6757545;-0,3558602;-0,7775836;-0,3381786;-0,4965925;-0,3816061;-0,3413997;-0,1864619;-0,04117298;0,03867197;-0,5690117;-0,2769489;-0,4327903;-0,4029202;0,03786469;-0,1420403;-0,6901288;-0,3970571;-0,5512166;-0,221066;-0,196321;-0,8777804;-0,6941509;-0,2038302;-0,2923827;-0,7819715;-0,2843056;-0,1001573;-0,45783;-0,236062;-0,6855989;-0,361815;-0,4928374;0,01799583;-0,7725148;-0,1757545;-0,6803889;-0,5426774;-0,3808007;-0,2788115;-0,8406663;-0,1668229;-0,3520656;-0,5634146;-0,6445704;-0,6786399;-0,571321;-0,1509743;-0,1998968;-0,1913476;-1,069407;-0,4133239;-0,6327329;-0,5316105;-0,8368273;-0,8912554;-0,4115582;-0,5609708;-0,3231015;-0,9650049;-0,196341;-0,08364916;-0,6522026;-0,06949568;-0,549685;-0,3255067;-0,178369;-0,05588961;-0,9746428;-1,228894;-1,038432;-0,7777238;-0,3598104;-0,8320718;-0,6955996;-0,1099834;-0,7433681;-0,05179834;-0,6170902;-0,117208;-0,2814589;-0,6158738;-0,313468;-0,5705247;-0,2110276;-0,2430382;-0,3924279;-0,6131134;-0,974628;-0,8304338;-0,7548776;-0,1775622;-0,2382655;-0,3125448;-0,4329934;-0,2216239;-0,8657675;-0,3816524;-1,119374;-0,310987;0,01578712;-0,4587059;-0,1985178;-0,7794967;0,06930876;-0,2011724;-0,9596672;-0,1487756;-0,5732651;-0,2589688;-0,6909351;-0,5467124;
207,000;-0,2260022;-0,3028569;-0,228138;-0,1894946;0,1715503;-0,2231693;-0,1517243;0,09791088;-0,1672735;0,160635;-0,3534455;-0,2658334;-0,1448116;-0,1605988;-0,5446544;-0,2815213;-0,08681726;0,1832528;-0,262125;0,154006;0,2253046;-0,4070716;0,1165032;0,2230411;-0,06626129;-0,3184614;-0,02312374;-0,2758603;0,1776772;-0,1393428;0,1695766;-0,4494929;-0,1920209;-0,280055;-0,4764061;-0,1618028;0,1120648;0,0616374;-0,205368;-0,3616619;-0,2256579;-0,3074389;-0,3144946;-0,1666884;0,2308154;-0,1767764;-0,02013779;-0,2362103;0,1795635;0,1655374;-0,2093153;-0,08949852;-0,3684907;-0,2100234;-0,2818217;-0,265029;-0,3366065;-0,2052579;-0,1692419;-0,2489338;-0,07645559;-0,5197072;-0,1662145;-0,4622426;-0,3532071;-0,2544518;-0,2298169;-0,2109575;0,2770195;-0,1055932;0,1542778;-0,2183747;-0,247057;-0,3308606;0,1649075;-0,3042836;-0,3353238;0,1438823;-0,2915831;0,2050567;-0,09986258;-0,5947351;-0,3982019;-0,06152773;-0,1970382;-0,1601181;-0,06598425;0,08216763;-0,3207874;-0,03541327;-0,1671724;-0,3696928;-0,3177886;-0,7453599;-0,3308263;-0,02650833;-0,334589;-0,2012224;-0,02741766;-0,2411923;-0,1325603;-0,2853951;-0,2021885;-0,4878659;-0,3113661;-0,1285477;-0,4309845;-0,5246115;-0,01454401;-0,4273338;-0,4675026;-0,2805548;-0,4920111;-0,4962659;-0,5148492;-0,5116673;-0,04321003;-0,003536701;-0,3970757;-0,4591303;-0,5384045;-0,8174257;0,02068567;-0,4513564;-0,5878644;-0,1677756;-0,4792905;0,1153054;-0,431747;-0,2191849;-0,6544046;-0,549973;-0,130868;0,3106136;-0,1336021;-0,01548243;-0,1823969;0,1155214;-0,2112899;-0,3546166;0,01669312;-0,1629443;-0,2165785;-0,4479322;-0,2498717;-0,02314234;-0,4691262;-0,008034229;-0,178081;-0,1618447;-0,07750368;-0,535337;-0,07766294;-0,1759663;-0,2028046;-0,3490911;-0,2344589;0,051404;-0,1971116;-0,1692419;-0,3523459;-0,3882494;
208,000;-0,3275456;0,205409;0,1144896;0,2094789;0,2283373;-0,0927949;-0,04235363;0,5594358;0,5641828;0,3230109;0,03401089;-0,1272078;0,2569666;0,2473598;-0,08440685;0,2512002;0,2190151;0,4393668;-0,120748;0,5487561;0,4424596;-0,2361989;0,4867024;0,3329549;0,3766346;0,6521931;0,3895235;0,5323734;0,2459002;0,2721014;0,2018728;0,2786598;0,275929;0,119175;0,2635999;0,01349449;0,5383582;-0,06256628;0,1936884;0,1596074;0,2252879;-0,1991787;0,4060974;-0,07067728;0,1472349;0,5582829;0,5426812;-0,1142397;0,275774;0,2168627;0,05580759;0,1808467;0,1742268;0,3482976;0,2408972;0,6436162;0,3934908;0,1877503;-0,1366963;0,1741371;0,3245678;0,2190309;0,1998343;0,009215832;0,09348822;0,05542898;0,443089;0,4180269;0,1923275;0,1744752;0,4589996;0,5921559;0,2626338;-0,2402925;0,4965296;0,627636;0,2997546;0,4505348;-0,165801;0,2473707;0,5483422;0,2441397;-0,2311821;0,2999015;0,09565258;-0,3944635;-0,0699687;0,115407;0,5949206;-0,1740122;0,007820606;-0,07299089;0,2918692;0,1300683;0,0002684593;0,1649513;-0,1749864;-0,2158589;0,2982054;-0,2672925;0,3220854;-0,2456841;0,2290354;0,07051706;-0,06242561;0,4443736;0,1295094;-0,1749134;-0,2527452;-0,224329;0,1492448;-0,4238238;-0,1934443;0,1360803;0,01235008;-0,2631392;-0,2429767;0,09554005;0,6640067;0,0295558;-0,04141045;-0,2940931;0,2698221;-0,4069004;0,4925237;-0,1186318;0,1018929;0,5212379;-0,2710142;-0,1827168;0,06937885;0,354085;-0,3956566;0,01378012;0,2788243;0,3452997;0,2434869;0,002333164;0,3322906;0,1898623;0,03955936;-0,06615639;-0,5688853;-0,6028395;0,05181932;0,3029633;0,2623148;-0,1995029;0,6232557;0,111001;0,3640165;0,03700304;-0,01081991;0,598978;0,3194904;0,3086629;0,4335155;-0,156044;0,5297866;0,06862831;0,2228546;0,6116533;
209,000;-0,2071166;-0,1131048;0,3740339;-0,2825112;-0,3339224;0,08662462;-0,01239347;-0,2066503;0,03494263;-0,1854272;-0,2144771;-0,1574521;-0,02378464;0,03931808;-0,5339046;-0,2695045;-0,03045607;0,3028431;-0,1912093;-0,2633295;0,2465172;0,09858799;0,1263885;-0,3414145;-0,1361241;-0,2914896;-0,3249941;0,2949119;-0,4641542;-0,1006861;-0,2367883;-0,2465777;-0,07290411;0,06696939;-0,1828423;-0,4009433;-0,123034;-0,7176809;-0,1616712;-0,3092828;-0,1964178;-0,09858227;-0,0539093;-0,6054063;-0,4667883;0,05151892;-0,02648973;-0,03075123;0,06769562;-0,3122029;-0,05148363;-0,295579;-0,5811749;0,1473327;-0,3466511;-0,2804036;0,0709548;-0,04000568;-0,1398535;0,08042669;0,05799818;0,1308517;-0,342442;0,02110338;0,02975607;0,379107;-0,4351301;-0,1955924;-0,3209505;0,3541918;0,2539544;-0,08420229;-0,1407857;-0,5747085;0,03671408;-0,2062597;-0,06962395;0,3004503;0,1017427;0,1591597;-0,006920815;0,08939886;-0,5673437;0,2915959;-0,3482285;0,002979755;-0,4748168;-0,1812105;0,03447056;-0,163218;-0,2453198;-0,2731519;-0,05254364;-0,3206716;-0,3157167;-0,3335805;-0,1644354;-0,06042147;-0,5238185;-0,0421896;-0,5812449;0,03910637;-0,4585328;0,03473663;-0,2370057;-0,5344863;-0,29038;-0,5884848;-0,4478498;-0,6196127;0,1305609;-0,2420683;-0,1444964;0,195632;0,04368353;-0,536551;-0,4328861;0,149776;-0,2946634;-0,5928359;-0,7010021;-0,6968226;0,3273544;-0,764987;-0,2259216;-0,2753024;-0,02373075;-0,0614419;-0,6775432;-0,2142272;-0,4022098;-0,115099;-0,02449226;-0,5342536;-0,1505661;-0,01887035;-0,455678;-0,2939782;-0,5464349;-0,02557468;-0,08050537;-0,3257585;-0,07836246;-0,4740939;0,09357214;-0,568109;-0,2923694;-0,08721685;-0,2981124;0,3296804;-0,07253265;0,05552197;0,175993;-0,1562977;-0,2714362;-0,0965991;-0,4048786;-0,4232383;0,2318568;-0,1889;0,3425727;0,01199055;
210,000;-0,7923422;-0,1881495;-0,4634504;-0,8048282;-0,2992706;-0,3389835;-0,4448352;-0,5254092;-0,3009181;-0,5767522;-0,6107173;-0,6006761;-0,3418431;-0,6846476;-0,4932551;-0,4708691;-0,07153511;-0,4655952;-0,4470205;-1,020494;-0,1191621;-0,7010889;-0,7280712;-0,9281645;-0,7169189;-0,777823;-0,4016924;-0,5005279;-0,7965789;-0,4258618;-0,7967353;-0,5874085;-0,5974193;-0,6511545;-0,9322162;-0,6599112;-0,6068039;-0,9257445;-0,5714531;-0,5720005;-0,5365758;-0,02609539;-0,8461018;-0,4172916;-0,3919091;-0,4204164;-0,6288266;-0,5031753;-0,04746437;-0,8806524;-0,3091164;-0,2116504;-0,7898216;-0,660851;-0,8243413;-0,5509715;-0,304565;-0,6594443;-0,2499247;-0,8087587;-0,0508275;-0,4716549;-0,6636238;-0,6876812;-0,4213214;-0,4003787;-0,841125;-0,4664893;-0,8489237;-0,4319172;-0,1599998;-0,386919;-0,7236838;-0,4105549;-0,237062;-0,9529696;-0,6361637;-0,44311;-0,3766689;-0,477788;-0,7599792;-0,265903;-0,4526162;-0,1877208;-0,5840964;-0,3644557;-0,8778644;-0,7657261;-0,3281035;-0,5323071;0,01372719;-0,3079119;-0,7353582;-0,8463454;-0,6644464;-0,708324;-0,7703748;-0,599721;-0,8053789;-0,6617265;-0,7922039;-0,3859515;-0,5737514;-0,4356451;-0,5924678;-0,5189819;-0,968358;-0,9735017;-0,7196155;-0,2841473;-0,3500676;-0,8765388;-0,1983862;-0,7243671;-0,8083797;-0,482554;-0,2951951;-0,2931013;-0,8108811;-0,9274087;-0,4993405;-0,7699432;-0,4011726;-0,8573785;-0,9730949;-0,7464795;-0,5327625;-0,9438071;-0,8452744;-0,5026426;-0,5778651;-0,4581876;-0,2146297;-0,5336514;-0,5279665;-0,4980736;-0,7334824;-0,6323805;-0,7607994;-0,6564937;-0,4067507;-0,137846;-0,2360015;-0,9509006;-0,7681608;-1,008598;-0,8465199;-0,8979506;-0,4700541;-0,1954517;-1,047177;-0,5530324;-0,3121347;-0,4830222;-0,5165925;-0,8665934;-0,9761372;-0,9300985;-0,1503925;-0,2252522;-0,4363117;-0,2526255;
211,000;0,4472442;0,1756349;0,1563334;0,4315391;0,4021473;0,5068994;0,1625462;0,7700663;0,6397471;0,5365787;0,3230667;0,4595175;0,3198428;0,1018243;0,6968389;0,05534315;0,4350967;-0,2854633;0,3772759;0,4053688;0,4096599;0,22402;-0,03556013;0,4013023;0,5247264;0,5449824;0,5418191;0,4417419;0,2931733;0,411202;0,1320462;0,6858726;0,1005363;0,6180305;0,510148;0,05129862;0,2103577;0,3702765;0,4959445;0,2648706;0,539928;0,2336564;0,1947012;0,6468463;0,6734333;0,006907463;0,6222882;-0,128644;0,2010956;0,2902398;0,730751;0,4822235;0,5582681;0,4678478;0,3062711;0,7395215;0,6158733;0,3797016;0,4959497;0,2272668;0,2201729;0,1524944;0,4475212;0,2141075;0,6794891;0,5193491;0,2899165;0,4255648;-0,236887;-0,01568031;0,6281881;0,6629758;0,1941962;0,5249414;0,2861233;0,3926697;0,3166084;0,1104345;-0,05947924;0,4567041;0,1177149;0,3405132;0,7482786;0,6925359;0,330965;-0,0323801;0,1155438;0,1411471;0,7463002;0,1028671;0,2301102;0,3776579;0,1088181;0,4286289;-0,02048683;-0,2194772;0,327394;0,3169928;0,1793213;-0,2327294;-0,02926254;0,0534811;0,3876033;0,7357469;0,4990401;0,418644;-0,3269792;0,1341124;-0,1087985;0,1968832;0,7433319;-0,07975721;0,2167687;-0,1436534;0,4369755;-0,01950264;0,4942541;0,1813889;-0,0376153;0,4261608;0,4608502;-0,002511501;-0,1680455;0,2118483;0,251997;-0,133606;0,6468825;-0,2702484;0,1829233;0,1524882;0,7661114;0,5900955;-0,06484032;0,2520456;0,7277231;-0,1154385;0,2540798;0,3262787;-0,03552771;0,1062641;-0,1664796;0,1057353;0,1009784;0,2232661;-0,02519464;0,06588984;0,1537981;0,2480907;0,3188176;0,6967659;0,2778635;0,09743834;0,2303081;0,800878;0,2843542;0,5238919;0,4780703;0,3268552;0,6116056;0,441258;0,0124259;0,4013586;
