Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
980,000;0,1678596;0,08197403;0,00475502;-0,2661424;0,1698165;-0,3050938;0,01770163;-0,02675867;0,06578064;-0,07855988;-0,1253633;0,03932381;-0,1997728;-0,06358528;-0,2571793;0,01445246;-0,05004263;-0,1713004;-0,1772542;-0,2222195;-0,1356859;-0,2468405;-0,3133535;-0,185472;-0,1658773;-0,0905385;-0,11064;-0,2949467;-0,3338041;-0,2283521;-0,2990541;-0,1845684;-0,2252216;-0,2771516;-0,3180265;-0,1992865;-0,2826862;-0,2428122;-0,2889977;-0,2718096;-0,3843083;-0,4314079;-0,2062159;-0,465663;-0,3680844;-0,3517418;-0,2950387;-0,3615742;-0,3769789;-0,2768307;-0,3480067;-0,3300958;-0,2365193;-0,3318501;-0,3884621;-0,3000998;-0,4034328;-0,3862309;-0,4600496;-0,4120979;-0,3853254;-0,4296069;-0,4194498;-0,4383416;-0,3749747;-0,3744402;-0,312531;-0,4200177;-0,4958668;-0,4211779;-0,4043221;-0,4649739;-0,4031014;-0,355926;-0,4573998;-0,4392776;-0,4428372;-0,4224844;-0,4825916;-0,4408441;-0,4940038;-0,4149146;-0,4777923;-0,4639926;-0,4471412;-0,4689384;-0,4225683;-0,513833;-0,4629722;-0,5192986;-0,4559045;-0,4818854;-0,5458026;-0,5116677;-0,4993424;-0,5566869;-0,448307;-0,5667248;-0,5606475;-0,4321475;-0,5048203;-0,5390964;-0,4434223;-0,477478;-0,5061316;-0,5055099;-0,5624299;-0,4744372;-0,5212321;-0,4755878;-0,5253458;-0,5253425;-0,4981346;-0,5078058;-0,4808412;-0,5759768;-0,5415792;-0,5387955;-0,4935298;-0,4875841;-0,5636072;-0,5987635;-0,5409746;-0,5548649;-0,5104213;-0,5584512;-0,4873004;-0,5321593;-0,5485482;-0,5524044;-0,5113859;-0,5126095;-0,5258527;-0,5070992;-0,6029229;-0,5155525;-0,5735645;-0,5696645;-0,5374923;-0,5625968;-0,5648451;-0,6031475;-0,5455604;-0,6064491;-0,611073;-0,5332637;-0,5734582;-0,601469;-0,5602412;-0,546979;-0,5742826;-0,581903;-0,6516552;
981,000;0,128644;0,08107901;-0,01482201;0,1073985;0,1452284;0,4034104;0,09039593;-0,1842651;0,02288389;-0,1238613;-0,1835814;-0,1251802;-0,1381054;-0,2197986;-0,07288218;-0,07278967;-0,2078876;-0,1014605;-0,1401763;-0,2711906;-0,3142204;-0,1643548;-0,291626;-0,3710251;-0,3784714;-0,2767525;-0,1829734;-0,09864426;-0,3376441;-0,3760495;-0,3192334;-0,213522;-0,1974339;-0,2017164;-0,3598218;-0,3521175;-0,2602649;-0,5079355;-0,3294878;-0,1783767;-0,3110566;-0,3164139;-0,3415661;-0,3282256;-0,2850952;-0,3782392;-0,4328856;-0,3954806;-0,5038562;-0,2993598;-0,4477391;-0,4305248;-0,4103403;-0,395009;-0,4345336;-0,3153543;-0,330915;-0,527051;-0,4422541;-0,4315567;-0,4309659;-0,5602021;-0,5074682;-0,4975233;-0,4492655;-0,4526806;-0,2505531;-0,4831419;-0,323;-0,4963183;-0,5933771;-0,4874282;-0,5103545;-0,444695;-0,5078855;-0,4374986;-0,5278735;-0,45614;-0,5258441;-0,4239936;-0,4798074;-0,560421;-0,4846644;-0,5055828;-0,4294372;-0,4899917;-0,6744027;-0,538456;-0,531651;-0,5023389;-0,5598855;-0,5001483;-0,4567676;-0,5915971;-0,4779472;-0,5841179;-0,559958;-0,4570146;-0,5661526;-0,4813738;-0,5459385;-0,4947543;-0,5374999;-0,4866018;-0,5677218;-0,559855;-0,5036769;-0,5617642;-0,6185737;-0,6100855;-0,5490131;-0,5255322;-0,5759292;-0,6318007;-0,5886545;-0,5871549;-0,515707;-0,5400128;-0,5847015;-0,5498066;-0,5729723;-0,5874734;-0,5564785;-0,5747886;-0,5570021;-0,5902462;-0,6276827;-0,6329331;-0,5644913;-0,5803299;-0,634903;-0,5088449;-0,6645732;-0,6370564;-0,6195135;-0,5665455;-0,5996871;-0,6330581;-0,6114874;-0,6243954;-0,5816469;-0,6879306;-0,6034269;-0,6719503;-0,6712251;-0,6333652;-0,6266456;-0,5795088;-0,5902543;-0,6007409;-0,6552606;-0,6780806;-0,6593699;
982,000;-0,06671286;-0,1154585;0,1512308;-0,03160477;-0,1508265;0,04704332;-0,06918716;-0,1338444;-0,03021765;-0,05895853;0,006939411;-0,1710787;-0,224144;-0,1787834;-0,228951;-0,2588134;-0,1469913;0,04072428;-0,1177416;-0,2333765;-0,2011714;-0,2321472;-0,2531538;-0,3002915;-0,2879171;-0,2881632;-0,3094769;-0,2219753;-0,2993054;-0,2252178;-0,3274636;-0,3144503;-0,2408037;-0,2288413;-0,3572922;-0,2884417;-0,3069081;-0,2214365;-0,195684;-0,3317003;-0,3038893;-0,3964167;-0,3583221;-0,2251663;-0,3717604;-0,2689767;-0,3262858;-0,1630774;-0,2138;-0,3899927;-0,3584008;-0,2299805;-0,3363585;-0,4040284;-0,4147444;-0,3998947;-0,3123631;-0,2565007;-0,4574685;-0,3959908;-0,3268595;-0,252552;-0,4550529;-0,3958478;-0,3337979;-0,3905411;-0,3999147;-0,3746028;-0,4181643;-0,3292551;-0,3733568;-0,3808808;-0,532197;-0,4321737;-0,4164205;-0,3302608;-0,4523215;-0,3495922;-0,3948312;-0,4581122;-0,410387;-0,4568305;-0,3860531;-0,4546776;-0,409699;-0,4238453;-0,3696246;-0,413547;-0,490447;-0,5197768;-0,3649087;-0,4197478;-0,5136776;-0,5083032;-0,5051985;-0,3969994;-0,5086551;-0,4913745;-0,4210777;-0,5355;-0,4780841;-0,5100579;-0,4979463;-0,4806385;-0,3866487;-0,3708968;-0,5426455;-0,498281;-0,4084616;-0,4891171;-0,5193734;-0,4131064;-0,5321388;-0,5466318;-0,4932728;-0,4892726;-0,4792266;-0,4967809;-0,5118723;-0,3884268;-0,5291834;-0,4662557;-0,5090294;-0,4591823;-0,5332279;-0,568059;-0,5749764;-0,4914241;-0,5564032;-0,4716582;-0,4924436;-0,5478196;-0,5168595;-0,4140348;-0,528152;-0,550076;-0,4879494;-0,5367775;-0,4187779;-0,5004997;-0,4957933;-0,4938445;-0,5526452;-0,50383;-0,5503559;-0,5461993;-0,4928069;-0,527823;-0,5527587;-0,5483551;-0,5386853;-0,5198426;-0,5344238;
983,000;0,1987662;0,6021266;0,3034434;0,1718516;0,3231592;0,07784796;0,335094;0,03874302;-0,1490016;0,208365;0,02658463;0,01839113;0,02997875;0,1684747;0,1424065;0,02207661;-0,08815813;-0,3831458;-0,2142596;-0,2364945;0,1224618;-0,2125392;-0,2074332;-0,2157712;-0,07914162;-0,2390237;0,02163076;-0,2824373;-0,1410494;-0,2262073;-0,2764988;0,03135967;-0,2857895;-0,2086978;0,01061583;-0,3606038;-0,07841778;-0,3424745;-0,4061933;-0,4007459;-0,08325481;-0,3570266;-0,373992;-0,493031;-0,2094216;-0,4581366;-0,1777411;-0,3903408;-0,4899235;-0,3145204;-0,3855376;-0,2338805;-0,2847681;-0,4700518;-0,3794813;-0,4860764;-0,3163748;-0,4153762;-0,2258797;-0,2877064;-0,377955;-0,5222931;-0,371006;-0,3254714;-0,4161668;-0,4249606;-0,5150156;-0,5823188;-0,4913139;-0,4618874;-0,4162474;-0,4921908;-0,4471383;-0,2278781;-0,4150262;-0,3336058;-0,4499002;-0,4979796;-0,4954062;-0,4516973;-0,4990511;-0,5837803;-0,4668016;-0,5022769;-0,4595728;-0,3847599;-0,5899439;-0,4847274;-0,5224915;-0,4558268;-0,61731;-0,4968767;-0,5486999;-0,597229;-0,5181346;-0,646276;-0,336978;-0,5421352;-0,5933714;-0,5153251;-0,4621;-0,4781027;-0,4922414;-0,5346065;-0,5935178;-0,6347666;-0,5142474;-0,5026765;-0,6330581;-0,5801668;-0,602128;-0,5592499;-0,4270568;-0,4980121;-0,5723095;-0,535203;-0,6622486;-0,6536641;-0,5575604;-0,6085553;-0,5594773;-0,5898623;-0,555335;-0,5756621;-0,4910674;-0,5850911;-0,3852515;-0,6129575;-0,6428633;-0,5348225;-0,5845084;-0,5546017;-0,6394224;-0,686121;-0,6773791;-0,5242386;-0,6231408;-0,6560946;-0,5883017;-0,5382514;-0,698174;-0,6089077;-0,5839548;-0,6498966;-0,6128039;-0,523149;-0,6172786;-0,6063571;-0,5795517;-0,5366759;-0,6403112;-0,5298662;-0,6400795;
984,000;0,5423861;-0,1907773;0,3183174;0,3852997;-0,185235;0,7425728;0,09091997;0,123744;-0,07859945;0,3989711;0,2378821;-0,1244736;-0,1068068;0,07488203;0,04852676;-0,1076155;0,5437942;-0,05001593;0,04912233;0,3753943;-0,1656308;-0,1198854;-0,06744051;-0,1020994;0,4764867;-0,2780943;-0,2346358;-0,1612735;-0,2319942;-0,161561;-0,2616582;-0,2500339;-0,1567731;-0,1705022;-0,3851428;-0,194304;-0,3845272;-0,1411858;-0,1594019;-0,2737894;-0,4037652;-0,2464843;-0,3988814;-0,3284483;-0,2818289;-0,2257271;-0,4345827;-0,2162852;-0,2705979;-0,1313815;-0,3147144;-0,3800497;-0,3596416;-0,2477918;-0,4347153;-0,3161049;-0,2678294;-0,1656327;-0,3820095;-0,4210658;-0,2750783;-0,3286881;-0,4023733;-0,3523111;-0,3279366;-0,4631624;-0,4515305;-0,4033656;-0,3619242;-0,4534702;-0,4129539;-0,4381742;-0,320497;-0,4586806;-0,350646;-0,457808;-0,3800449;-0,5128007;-0,4148235;-0,4589777;-0,3811965;-0,4613461;-0,5159364;-0,3176184;-0,3864307;-0,5107307;-0,5060315;-0,3687387;-0,3829813;-0,5288215;-0,4024243;-0,5011945;-0,4911952;-0,399684;-0,4868321;-0,3462868;-0,5738997;-0,4693122;-0,305881;-0,4539456;-0,5450397;-0,4711852;-0,5796599;-0,4398055;-0,4604092;-0,4373312;-0,5026331;-0,588686;-0,5260382;-0,4455271;-0,5080032;-0,533586;-0,6045327;-0,6337438;-0,4199276;-0,5564094;-0,5859528;-0,5240307;-0,5969262;-0,4246893;-0,5911355;-0,5613408;-0,5665588;-0,4457669;-0,4815283;-0,5349169;-0,5898628;-0,5909553;-0,5042758;-0,6453705;-0,5169725;-0,5925002;-0,5988255;-0,5926285;-0,4972787;-0,558145;-0,6608386;-0,5648584;-0,5829344;-0,6750236;-0,552834;-0,5430045;-0,5757804;-0,5356307;-0,6286645;-0,5657325;-0,5244865;-0,5808854;-0,5276275;-0,711791;-0,6618257;-0,5858593;-0,6100378;
985,000;-0,03659964;-0,1038728;0,1460114;-0,1576252;0,2590027;0,045403;-0,1377754;-0,3979797;-0,3130331;-0,3492975;0,03500557;-0,07717943;-0,2884135;-0,1746993;-0,05767727;-0,2017617;-0,205236;-0,4886642;-0,2613044;-0,2692237;-0,2355938;-0,4488997;-0,1033707;-0,3252616;-0,4960093;-0,2979245;-0,4515009;-0,2870684;-0,3853302;-0,5105929;-0,5002065;-0,4241657;-0,3221273;-0,293539;-0,2621698;-0,5804644;-0,3903475;-0,357739;-0,5167584;-0,6103792;-0,5142817;-0,6353259;-0,2821875;-0,5271244;-0,3691401;-0,5014181;-0,398303;-0,3661728;-0,4992576;-0,5042186;-0,4538569;-0,531086;-0,5112553;-0,632359;-0,6365771;-0,4987392;-0,5046864;-0,5239334;-0,5169463;-0,5474224;-0,434001;-0,6092868;-0,6352487;-0,6538258;-0,6145244;-0,454216;-0,6219845;-0,6649222;-0,4624257;-0,626987;-0,5890155;-0,7224007;-0,5230279;-0,6054826;-0,6151929;-0,6871967;-0,6163998;-0,6667528;-0,6615334;-0,6265507;-0,5145464;-0,6529183;-0,6437488;-0,7513127;-0,4851961;-0,587379;-0,6176033;-0,656004;-0,619174;-0,7074127;-0,5641627;-0,5511742;-0,6034131;-0,6940832;-0,762702;-0,7746072;-0,6640568;-0,7510729;-0,7478805;-0,6100368;-0,6593652;-0,7318664;-0,722311;-0,6027932;-0,6874294;-0,6916146;-0,752471;-0,6825356;-0,7084231;-0,697506;-0,7295542;-0,7389903;-0,684268;-0,725338;-0,7600565;-0,6637464;-0,6493464;-0,7356386;-0,787683;-0,7089686;-0,715827;-0,7414103;-0,6858592;-0,6981816;-0,7243786;-0,7552872;-0,6472306;-0,7700696;-0,7782583;-0,8128548;-0,7527342;-0,7523947;-0,7610369;-0,7507296;-0,7180867;-0,7882886;-0,6574764;-0,768374;-0,7583828;-0,7768064;-0,6480331;-0,7987185;-0,7567759;-0,7913618;-0,7147412;-0,8029265;-0,6667132;-0,783916;-0,69379;-0,7859588;-0,7345552;-0,7224174;-0,7376599;
986,000;0,7906513;0,7185068;-0,0345335;0,04781389;0,06469107;0,1832304;0,07439089;0,01070309;-0,1126456;-0,02659369;-0,02740717;-0,1265583;0,1265965;-0,02725315;-0,00692749;0,311975;0,03266287;0,3190889;0,05167532;-0,2294216;-0,299664;0,007133007;0,1240854;0,002731323;-0,01891518;-0,1117768;-0,1104059;-0,1099854;-0,03650618;0,07115364;-0,2199125;-0,1057744;-0,4021668;-0,09907341;-0,08720446;-0,1029763;-0,2020874;-0,2847347;-0,2304182;-0,06384087;-0,1331825;-0,2224536;-0,1468277;-0,189496;-0,1168365;-0,2708011;-0,2877016;-0,3368254;-0,1878452;-0,2930112;-0,3521109;-0,2870879;-0,2741113;-0,2582135;-0,3617506;-0,2240624;-0,3140645;-0,3066339;-0,3307204;-0,328414;-0,4231815;-0,3484221;-0,3927088;-0,3370285;-0,3268871;-0,311111;-0,2983327;-0,3615417;-0,3616171;-0,3997436;-0,2628598;-0,3580003;-0,3670874;-0,3853908;-0,4224;-0,3976955;-0,4238958;-0,3848271;-0,3767877;-0,4108615;-0,4667816;-0,3881879;-0,2631307;-0,4166389;-0,4130435;-0,3113456;-0,3963699;-0,3278937;-0,4469032;-0,3600554;-0,3962126;-0,3738809;-0,4194078;-0,3499637;-0,3036699;-0,3555341;-0,315702;-0,3760934;-0,4105425;-0,3770719;-0,3917384;-0,4252949;-0,4045324;-0,4229383;-0,4641333;-0,4419723;-0,4693098;-0,4844604;-0,4480658;-0,3870611;-0,5039458;-0,4333897;-0,4397416;-0,4922686;-0,3935895;-0,4830947;-0,4407473;-0,4555564;-0,4821539;-0,4791565;-0,3994265;-0,3786731;-0,4803233;-0,4042039;-0,4101529;-0,4467201;-0,4557347;-0,4775863;-0,5101995;-0,4776468;-0,4602976;-0,5018244;-0,5530882;-0,473968;-0,4880195;-0,4984527;-0,4521613;-0,4311385;-0,4471912;-0,4790206;-0,4593468;-0,4610376;-0,5090251;-0,4866142;-0,4818354;-0,5033131;-0,4923291;-0,5238523;-0,4854856;-0,4556384;-0,5303459;-0,4743485;-0,5883174;
987,000;-0,2124887;-0,004469872;0,1708136;0,1601591;0,4388008;0,01245308;-0,130446;-0,2274599;-0,007292747;-0,1317329;-0,01258326;-0,01164103;-0,004644394;0,1679087;-0,1232095;0,4840937;-0,302412;-0,205286;-0,1143026;-0,2293768;-0,00815773;-0,3636346;-0,2258067;-0,123899;-0,3016496;-0,1235151;-0,3773465;-0,4309402;-0,3090715;-0,3658457;-0,3751488;-0,3729324;0,4673963;-0,3091087;-0,4353666;-0,3680038;-0,30972;-0,4785604;-0,4375038;-0,4257808;-0,2189536;-0,1253738;-0,3156185;-0,2980871;-0,4814773;-0,3644919;-0,433383;-0,2248287;-0,3723884;-0,528419;-0,4840918;-0,433054;-0,568707;-0,3759098;-0,4308529;-0,6475205;-0,4385386;-0,5620365;-0,3103466;-0,5727892;-0,3778954;-0,4856257;-0,4357324;-0,48628;-0,5288663;-0,5331559;-0,6128111;-0,4831786;-0,5308714;-0,3797159;-0,4331155;-0,5295324;-0,3061008;-0,4308634;-0,432384;-0,481185;-0,5794201;-0,5741177;-0,6085172;-0,5300488;-0,5735464;-0,5288262;-0,5678678;-0,6421552;-0,5323529;-0,5712905;-0,5325217;-0,6043158;-0,4281096;-0,6087704;-0,3744111;-0,4372978;-0,6771421;-0,7289662;-0,6728196;-0,6968226;-0,7885599;-0,5643749;-0,522079;-0,6800332;-0,5314584;-0,5759478;-0,7636657;-0,6369176;-0,6407299;-0,6047726;-0,6765904;-0,6429367;-0,6432853;-0,6036606;-0,6088066;-0,7651324;-0,6428795;-0,6112876;-0,7023196;-0,7348728;-0,5714517;-0,6411095;-0,7045107;-0,6444092;-0,7027879;-0,7011771;-0,6758986;-0,7299013;-0,7564163;-0,6385102;-0,709559;-0,5251036;-0,6753483;-0,7620916;-0,7315497;-0,6762724;-0,6455765;-0,5714765;-0,8100758;-0,6784339;-0,5709128;-0,8055825;-0,7839432;-0,7341051;-0,6775126;-0,6745181;-0,8523273;-0,6769452;-0,707818;-0,677423;-0,6742911;-0,7864871;-0,7063622;-0,6732721;-0,7642398;-0,6761823;-0,6786523;
988,000;0,2435007;0,6979189;0,007654667;0,3659754;0,3068342;-0,1418691;0,06749058;0,00345993;-0,13235;-0,2406135;-0,03309393;-0,2329721;-0,01092768;-0,1595817;-0,2626925;-0,1539407;-0,1990075;-0,1281338;-0,2624278;-0,1789536;-0,3048897;-0,1418819;-0,2097931;-0,2722201;-0,2251835;-0,3104434;-0,09004307;-0,2126884;-0,2027488;-0,07396936;-0,2570696;-0,2748055;-0,3805304;-0,1711807;-0,2001915;-0,3839378;-0,3391829;-0,3387699;-0,2073083;-0,2467585;-0,4418669;-0,3177624;-0,2766299;-0,4566202;-0,388341;-0,4397926;-0,3950505;-0,383275;-0,3749452;-0,3068533;-0,3224492;-0,3852572;-0,3906226;-0,3072653;-0,3974404;-0,2068133;-0,3514237;-0,5106053;-0,3204532;-0,3395133;-0,4523239;-0,414762;-0,368464;-0,285388;-0,4032688;-0,3717413;-0,2988338;-0,3710465;-0,3638134;-0,4064293;-0,3682222;-0,3241587;-0,4481716;-0,50981;-0,4763656;-0,5042191;-0,2992668;-0,4280252;-0,4054918;-0,493896;-0,4488335;-0,3973398;-0,3683972;-0,4714713;-0,4518738;-0,4147902;-0,4396696;-0,5236831;-0,5759416;-0,3974762;-0,4554143;-0,3848128;-0,448256;-0,4959593;-0,407167;-0,5431213;-0,2698693;-0,5432734;-0,5812421;-0,4120235;-0,4554162;-0,4107633;-0,3869882;-0,506475;-0,5217171;-0,5584655;-0,4802699;-0,5419874;-0,5622859;-0,5440159;-0,57055;-0,3228121;-0,5041838;-0,4868784;-0,5083275;-0,4580312;-0,5242095;-0,5596685;-0,5339999;-0,527163;-0,5192475;-0,5180879;-0,595633;-0,5780468;-0,5177317;-0,5474725;-0,4398398;-0,6575489;-0,5730743;-0,4258876;-0,5392122;-0,5454345;-0,5452628;-0,5878954;-0,4897642;-0,4460692;-0,5601158;-0,5497394;-0,5586257;-0,5270348;-0,5781093;-0,5516105;-0,5324135;-0,5477209;-0,5248103;-0,5295601;-0,5728345;-0,5649505;-0,540132;-0,5966964;-0,5504551;-0,5586486;-0,6068468;
989,000;-0,2553282;-0,3490782;-0,2718821;-0,3550844;-0,5304995;-0,1309261;-0,2639217;-0,438139;-0,08927822;-0,346015;-0,4611139;-0,5154467;-0,3217554;-0,4106755;-0,6221466;-0,5605712;-0,3748589;-0,5070829;-0,2804289;-0,4057589;-0,3755431;-0,3692608;-0,3592305;-0,5261745;-0,4661298;-0,4699092;-0,6142426;-0,4941158;-0,5063968;-0,6017876;-0,6059232;-0,5112653;-0,5188508;-0,402885;-0,5452108;-0,5620217;-0,5772371;-0,5102534;-0,5842409;-0,69315;-0,5485668;-0,3742456;-0,6845965;-0,5024281;-0,5801992;-0,4858346;-0,5364594;-0,3383307;-0,6801305;-0,5681219;-0,5801835;-0,6281857;-0,6780467;-0,5344071;-0,6515331;-0,6458054;-0,6426401;-0,5892038;-0,7312975;-0,682385;-0,6679387;-0,7012005;-0,5392604;-0,6673741;-0,6822772;-0,6954246;-0,748323;-0,6361146;-0,6790853;-0,7190876;-0,622448;-0,6169925;-0,6601763;-0,7069354;-0,7126503;-0,6360197;-0,7387819;-0,6940513;-0,7407622;-0,7169156;-0,8016009;-0,7448025;-0,7270279;-0,6593304;-0,6780128;-0,7526488;-0,722538;-0,7712846;-0,7418628;-0,7486749;-0,6989951;-0,6606555;-0,7004461;-0,7267404;-0,835917;-0,7149692;-0,8018799;-0,5992756;-0,718987;-0,8876519;-0,8219543;-0,8192649;-0,7333231;-0,700531;-0,7710514;-0,6843925;-0,7951083;-0,7510433;-0,7054524;-0,7339201;-0,7269325;-0,7735152;-0,7521081;-0,7991757;-0,7105899;-0,7696395;-0,7696176;-0,7872157;-0,7702761;-0,7946835;-0,8530316;-0,7961173;-0,8048549;-0,7839241;-0,8692694;-0,7960238;-0,8328247;-0,7503214;-0,7782583;-0,7878108;-0,8112559;-0,8198352;-0,8020463;-0,8239346;-0,8333783;-0,8486271;-0,8791337;-0,7933254;-0,7971931;-0,8242602;-0,8332362;-0,8538723;-0,7840619;-0,7982001;-0,8835735;-0,8051434;-0,8704448;-0,8068295;-0,7864137;-0,8307381;-0,8735142;-0,8476901;-0,8167696;
990,000;0,1983209;-0,3627257;-0,4202571;0,07078743;-0,06511641;-0,5795527;-0,07778215;-0,5612192;-0,4563084;-0,5941191;-0,422102;-0,3182516;-0,4879832;-0,3704934;-0,4259996;-0,466023;-0,4040642;-0,6115222;-0,7879338;-0,5837502;-0,389287;-0,6555748;-0,4572606;-0,6583743;-0,8625932;-0,5897956;-0,6315975;-0,5657396;-0,4721007;-0,6515951;-0,80059;-0,8481426;-0,7978563;-0,6376028;-0,7951818;-0,7385888;-0,5769954;-0,8148241;-0,5791631;-0,6540174;-0,7818313;-0,8238058;-0,625711;-0,7387242;-0,6675463;-0,7397537;-0,7169619;-0,7234597;-0,6234679;-0,7080889;-0,730134;-0,7799358;-0,8537846;-0,6273837;-0,8156877;-0,7230954;-0,8484254;-0,8450537;-0,6421704;-0,6310425;-0,6920767;-0,7928681;-0,837204;-0,8205228;-0,8687186;-0,8262315;-0,7624269;-0,8297539;-0,766408;-0,8468518;-0,8347216;-0,9245892;-0,8811984;-0,811161;-0,7565498;-0,9192567;-0,8640819;-0,600976;-0,8152785;-0,8277955;-0,8111715;-0,8994942;-0,8873177;-0,8104882;-0,846808;-0,8556147;-0,8276644;-0,9625936;-0,8917813;-0,8922997;-1,043837;-0,8205309;-0,837676;-0,9660525;-0,9396687;-1,001743;-0,9062791;-1,054441;-0,9849567;-0,8466706;-0,7955809;-0,845057;-0,8528852;-0,9480696;-0,875422;-0,9974728;-0,9664559;-0,8579254;-1,004357;-0,8622069;-0,990941;-0,9713583;-0,8574467;-0,8487835;-1,039815;-0,9165692;-0,9967642;-0,9397144;-0,9244175;-0,8387561;-0,9847326;-0,9374304;-0,9210944;-0,9355755;-1,012683;-0,9898477;-0,9367962;-0,872273;-0,9846854;-1,074313;-0,984055;-0,9900498;-0,9825487;-0,9796948;-1,018519;-1,01412;-1,006164;-0,9836507;-0,995327;-1,058807;-1,02638;-0,9069924;-0,9360495;-0,9792256;-1,027529;-0,9816809;-1,005834;-0,9551926;-1,02916;-0,9472127;-0,9742537;-0,9719257;-0,9588795;
991,000;-0,2094665;0,02015686;-0,5617018;-0,04962254;0,3866005;0,3346953;-0,03497696;-0,3184586;0,01446772;-0,2680817;-0,2324142;-0,3688579;0,3324003;-0,3789463;-0,1490569;-0,6455169;-0,3204165;-0,3487129;-0,03965569;-0,1682081;-0,5834951;-0,3370223;-0,1152987;-0,5048914;0,3025551;-0,5183053;-0,4376354;-0,527627;-0,5741415;-0,1267886;-0,3818092;-0,2762237;-0,3180881;-0,314723;-0,4404583;-0,4400425;-0,651453;-0,5107694;-0,6890559;-0,4080992;-0,3583798;-0,5289798;-0,7510443;-0,5602055;-0,5692649;-0,4342146;-0,7569828;-0,7419438;-0,6492405;-0,4080548;-0,6578813;-0,6129031;-0,6435981;-0,546567;-0,6918917;-0,6382699;-0,6256428;-0,688549;-0,498209;-0,5771236;-0,7151737;-0,6306324;-0,8582625;-0,6454515;-0,433238;-0,6968608;-0,7785206;-0,7045851;-0,678721;-0,7006907;-0,6089191;-0,5238233;-0,6803679;-0,7161784;-0,7367287;-0,6961737;-0,6940141;-0,789547;-0,7500324;-0,8019433;-0,683825;-0,624495;-0,7319293;-0,6650424;-0,7815967;-0,6528935;-0,5816846;-0,7428603;-0,7148814;-0,7073088;-0,5198507;-0,7613554;-0,7442646;-0,7025008;-0,7199516;-0,7688484;-0,5824203;-0,7080345;-0,6653867;-0,6994934;-0,8115129;-0,7214742;-0,8045125;-0,8294258;-0,7894144;-0,7550654;-0,8078222;-0,7702847;-0,7062526;-0,6439657;-0,7754378;-0,7661653;-0,8268209;-0,7853646;-0,8098421;-0,762435;-0,6928983;-0,844574;-0,7953105;-0,8694644;-0,6956964;-0,7614031;-0,8560119;-0,8884153;-0,9046712;-0,7875156;-0,8803401;-0,8432603;-0,7100105;-0,710422;-0,7345753;-0,7661414;-0,8298163;-0,807189;-0,86339;-0,8483262;-0,8014035;-0,7624998;-0,873661;-0,7453051;-0,8276205;-0,773932;-0,8459387;-0,8496628;-0,7967758;-0,8595119;-0,899025;-0,9216805;-0,8536062;-0,8987083;-0,8402119;-0,8509521;-0,9250875;
